Photography,Rating,Location,Reviews,Price Per Day,Usefull,per day,Email_id,Contact,Instagram Link,Facebook Link,Website Link
Stardust Studio,Rajkot,No Reviews,Photo + Video,"50,000",per day,None,business@starduststudios.in,9909900065,https://www.instagram.com/starduststudio/?hl=en,https://www.facebook.com/Stardustudiofficial/,https://starduststudios.in/
Bandhan - Motion Picture,Rajkot,No Reviews,Photo + Video,"70,000",per day,None,ansagar9@gmail.com,9825299544,None,https://www.facebook.com/Bandhan-Motion-Picture-1397705923852071/,None
Prasang Studio,Rajkot,No Reviews,Photo + Video,"20,000",per day,None,sunnysurati98@gmail.com,9726552752,None,https://www.facebook.com/prasangstudiosurat/,None
Photolink Photography,Rajkot,No Reviews,Photo + Video,"50,000",per day,None,shoot@photolink.co.in,None,None,https://www.facebook.com/photolinkphotography/,http://www.photolink.co.in/
Brahm Studio,Rajkot,No Reviews,Photo + Video,"70,000",per day,None,jamesjadia@gmail.com,8306131288,None,https://www.facebook.com/jamesjadia13/,http://Brahmstudio.motionvilla.com/
Studio Timecap,Rajkot,No Reviews,Photo + Video,"35,000",per day,None,studiotimecap@gmail.com,8160381197,https://www.instagram.com/studio.timecap/?hl=en,https://www.facebook.com/pages/category/Editor/Studio-Timecap-101902817980483/,None
Photowala Studio,Rajkot,No Reviews,Photo + Video,"50,000",per day,None,sumitphotowalastudio@gmail.com,8980360096,https://www.instagram.com/photowala_studio_surat/?hl=en,https://www.facebook.com/Sumitphotowala111/,None
PhotoMedia Studio,Rajkot,No Reviews,Photo Package,"15,000",per day,None,photomediawork@gmail.com,9033493859,None,https://www.facebook.com/photomedia247/,None
Studio Dream,Rajkot,No Reviews,Photo + Video,"60,000",per day,None,chamarasala@gmail.com,None,https://www.instagram.com/studiodreamwedding/?hl=en,https://www.facebook.com/studiodream.lk/,http://www.studiodream.lk/
Udan Photo Wedding Photography,Rajkot,No Reviews,Photo + Video,"40,000",per day,None,udanphoto2010@yahoo.com,9228584930,None,https://www.facebook.com/udanphoto/,http://udanphoto.com/
The Light Sight,Rajkot,No Reviews,Photo + Video,"52,000",per day,None,None,None,None,None,None
J.D. Photography,Rajkot,No Reviews,Photo Package,"28,000",per day,None,jdmeghwalroy1993@gmail.com,9782686381,https://www.instagram.com/jd_photography.in/?hl=en,https://www.facebook.com/pages/category/Photographer/JD-Photography-352841015210647/,None
Prayosha Pictures,Rajkot,No Reviews,Photo + Video,"50,000",per day,None,prayosha.pictures@gmail.com,9409533393,None,https://www.facebook.com/prayosha.pictures/,None
Studio Sapna,Rajkot,No Reviews,Photo Package,"33,000",per day,None,studiosapna14@gmail.com,9999616022,None,https://www.facebook.com/thestudiosapna/,https://www.instagram.com/studiosapna14/
Emotions Studio,Rajkot,No Reviews,Photo + Video,"70,000",per day,None,emotionsstudio2014@gmail.com,9375536634,https://www.instagram.com/emotions_studios/?hl=en,https://www.facebook.com/emotionsstudio.co.in/,http://www.emotionsstudio.co.in/
Studio City Flash,Rajkot,No Reviews,Photo + Video,"2,00,000",per day,None,cityflash2003@hotmail.com,9825384050,https://www.instagram.com/cityflashstudio/?hl=en,https://www.facebook.com/StudioCityFlash/,https://www.studiocityflash.com/
Jenish Harsora Photography,Rajkot,No Reviews,Photo + Video,"30,000",per day,None,None,None,https://www.instagram.com/jenishharsora__/?hl=en,None,None
Rajesh Jagani Photography,Rajkot,No Reviews,Photo + Video,"45,000",per day,None,None,None,https://www.instagram.com/raj8413/?hl=en,https://www.facebook.com/rajesh.jagani.9,None
Mahendra Patel Photography - Rareview Production,Rajkot,No Reviews,Photo + Video,"60,000",per day,None,rareviewproduction@gmail.com,9426949928,None,https://www.facebook.com/mahendrapatelphotography/,http://www.mahendrapatel.photography/
Dzire Studio,Rajkot,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,None,None
Smile Photo The Wedding Photographer,Rajkot,No Reviews,Photo + Video,"50,000",per day,None,None,8401809809,None,https://www.facebook.com/Smile-Photo-The-Wedding-Photographer-1594217827306992/,None
Udan Studio,Rajkot,No Reviews,Photo + Video,"40,000",per day,None,udanphoto2010@yahoo.com,9228584930,https://www.instagram.com/udan_studio/?hl=en,https://www.facebook.com/udanphoto/,http://udanphoto.com/
Aamir Jasdanwala Productions,Rajkot,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,https://www.facebook.com/aamir.masnur,None
Wedding Frame Studio,Rajkot,No Reviews,Photo + Video,"1,00,000",per day,None,weddingframe111@gmail.com,9913936678,https://www.instagram.com/firstframe.studio/?hl=en,https://www.facebook.com/pages/category/Gift-Shop/Wedding-Frame-Studio-101878261194827/,None
Saathiya Studio,Rajkot,No Reviews,Photo + Video,"32,000",per day,None,dharmesh.padsala@yahoo.co.in,8866182566,https://www.instagram.com/saathiya_studio/?hl=en,https://www.facebook.com/SaathiyaStudio/,http://www.saathiyastudio.com/
Nirav Jani Photography,Rajkot,No Reviews,Photo + Video,"35,000",per day,None,niravjaniphotography1@gmail.com,9428284817,https://www.instagram.com/niravjaniphotography/?hl=en,https://www.facebook.com/niravjaniphotography/,None
Foto Factory,Rajkot,No Reviews,Photo + Video,"45,000",per day,None,For more details call � : 9892354871/9819133274 or email � thefotofactoryin@gmail.co… See More,9892354871,https://www.instagram.com/the_foto_factory_/?hl=en,https://www.facebook.com/thefotofactory.in/,https://thefotofactoryin.wixsite.com/thefotofactory
Shree Hatkesh Photography,Rajkot,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,https://www.facebook.com/PathakDevarshi/,None
Ravi Gajjar Photography,Rajkot,No Reviews,Photo Package,"45,000",per day,None,ravigajjar.rk@gmail.com,9979104303,None,https://www.facebook.com/pages/category/Photographer/Ravi-gajjar-Photography-487645141370859/,None
Sharad Patel Photography,Rajkot,No Reviews,Photo + Video,"33,000",per day,None,None,None,https://www.instagram.com/cutieboysharad/?hl=en,None,None
Studio Shree Indian Wedding Photography,Rajkot,No Reviews,Photo + Video,"40,000",per day,None,tusharpatelphoto@gmail.com,9426240520,None,https://www.facebook.com/Studio-Shree-Indian-Wedding-Photography-115011031938554/,http://www.studioshree.com/
Fenny Digital Studio,Rajkot,No Reviews,Photo + Video,"60,000",per day,None,None,None,https://www.instagram.com/fenny_digital_studio/,https://www.facebook.com/fenny_digital_photo-1950850301685492/posts,None
Shailesh Gosai Photography,Rajkot,No Reviews,Photo Package,"18,000",per day,None,None,None,https://www.instagram.com/shailesh.gosai.376/?hl=en,https://www.facebook.com/public/Shailesh-Gosai,None
Ankur Studio,Rajkot,No Reviews,Photo + Video,"38,000",per day,None,None,9714763320,https://www.instagram.com/ankur.studio/?hl=en,https://www.facebook.com/ankurdigitalstudio94/,None
Wedding Framer,3.0,Rajkot,1 review,Photo + Video,"45,000",per day,weddingframer@gmail.com,9898280480,https://www.instagram.com/theweddingframer/?hl=en,https://www.facebook.com/weddingframer/,http://www.weddingframer.com/
Studio Photo Flash,Rajkot,No Reviews,Photo + Video,"25,000",per day,None,studiophotoflash@gmail.com,9825765646,None,https://www.facebook.com/studiorajkot/,http://studiophotoflash.motionvilla.com/
