Photography,Rating,Location,Reviews,Price Per Day,Usefull,per day,Email_id,Contact,Instagram Link,Facebook Link,Website Link
A wedding Film Makers,4.8,Gardanibagh,6 reviews,Photo + Video,"40,000",per day,None,None,https://www.instagram.com/thewedding_filmmakers/?hl=en,None,None
Picture Perfect Studio,5.0,Ramkrishan Nagar,1 review,Photo + Video,"40,000",per day,carlsbadphoto@gmail.com,None,https://www.instagram.com/pictureperfect_studio/?hl=en,https://www.facebook.com/PicturePerfectStudioSD/,None
Alexa Studio,4.9,Gardanibagh,4 reviews,Photo + Video,"75,000",per day,None,None,None,None,None
Nilesh Dubey,4.9,Phulwari Sharif,5 reviews,Photo + Video,"40,000",per day,None,None,https://www.instagram.com/nkumardubey/,https://www.facebook.com/public/Nilesh-Dubey,None
Studio P.C,5.0,Rajendra Nagar,1 review,Photo + Video,"80,000",per day,None,None,None,None,None
MVS Films Wedding Photography and Cinematography,5.0,Gardanibagh,4 reviews,Photo + Video,"50,000",per day,weddingbymvsfilms@gmail.com,8368192923,None,https://www.facebook.com/MVS-Films-Wedding-Photography-and-Cinematography-246740079538463/?ref=py_c,None
Heaven Production,5.0,Patna,3 reviews,Photo + Video,"50,000",per day,heavenproduction2019@gmail.com,9155776614,https://www.instagram.com/hvn.prod/?hl=en,https://www.facebook.com/Heavenproduction2019/,None
SmileBox Studios,5.0,Gardanibagh,1 review,Photo + Video,"45,000",per day,smileboxstudios@gmail.com,9546172795,https://www.instagram.com/smileboxstudios/?hl=en,https://www.facebook.com/smileboxstudios/,None
Wedding Video Mixing Lab,5.0,Patna,4 reviews,Photo + Video,"57,000",per day,successvideohd@gmail.com,+91 90971 96332,None,https://www.facebook.com/WeddingVideoMixingLab.in/,http://www.computerediting.in/
Wedding Tales,5.0,Kidwaipuri,4 reviews,Photo + Video,"60,000",per day,None,None,https://www.instagram.com/weddingtales_prabu/?hl=en,None,None
Campix Studios,4.8,Rukanpura,8 reviews,Photo + Video,"55,000",per day,hello@campixstudios.com,7004225241,https://www.instagram.com/campixstudios/,https://www.facebook.com/campixstudios/,https://campixstudios.com/
Rohit Roy Wedding films and Photography,5.0,Kankarbagh,2 reviews,Photo + Video,"80,000",per day,vowthestudio@gmail.com,+91 82944 66550,https://www.instagram.com/the_vow_studio/?hl=en,https://www.facebook.com/thevowstudioindia/,http://www.thevowstudio.co.in/
Imagewale,4.5,Danapur,3 reviews,Photo + Video,"30,000",per day,www.imagewale@gmail.com,8207737212,https://www.instagram.com/imagewale/?hl=en,https://www.facebook.com/Imagewale/,None
Moments Studio,5.0,Patna,1 review,Photo + Video,"65,000",per day,None,None,https://www.instagram.com/moments1studio/?hl=en,https://www.facebook.com/pages/category/Local-Business/Moments-Studio-103732102073/,Our official website is at http://momentsstudio.multiply.com.
The Focus Click,5.0,Gardanibagh,4 reviews,Photo + Video,"35,000",per day,thefocusclick203@gmail.com,8340451145,https://www.instagram.com/thefocusclick/?hl=en,https://www.facebook.com/thefocusclick/,None
Destello Studio,5.0,Kidwaipuri,1 review,Photo + Video,"55,000",per day,destellostudioz@gmail.com,7677118800,https://www.instagram.com/destellostudio/,https://www.facebook.com/destellostudios/,http://www.destellostudio.com/
Shubhchin Films,5.0,Gardanibagh,6 reviews,Photo + Video,"65,000",per day,shubhchinfilms@gmail.com,8540830491,None,https://www.facebook.com/shubhchinfilms2020/,None
Imagina Filmworks,5.0,Patna,8 reviews,Photo + Video,"70,000",per day,info@imaginafilmworks.com,9582863437,https://www.instagram.com/imagina_filmworks/?hl=en,https://www.facebook.com/imaginafilmworks/,http://www.imaginafilmworks.com/
Photo Prism Eye Photography,4.8,Patliputra Colony,3 reviews,Photo + Video,"50,000",per day,None,9334129986,None,https://www.facebook.com/monukumarphotographer/,None
UniQue PhotoGraphy By Sonam Singh,5.0,Rukanpura,4 reviews,Photo + Video,"30,000",per day,uniquephotography.no1@gmail.com,8709000182,None,https://www.facebook.com/uniquephotography.no1/,None
Rajesh Moment Creations,5.0,Rukanpura,1 review,Photo + Video,"1,20,000",per day,rajeshmomentcreations@gmail.com,+1 930-483-4717,https://www.instagram.com/darkchamberstudio/?hl=en,https://www.facebook.com/pages/category/Photography-Videography/Rajesh-Moment-Creations-103657031760204/,None
Red Pixel,5.0,Patna,3 reviews,Photo + Video,"50,000",per day,None,None,None,None,None
Shobha Video Films,5.0,Patna,4 reviews,Photo + Video,"50,000",per day,None,None,None,None,None
STUDIO 89,5.0,Sadikpur,1 review,Photo + Video,"45,000",per day,beawesome@studio89.org,+1 647-400-0455,https://www.instagram.com/studiooo89/?hl=en,https://www.facebook.com/Studiooo89/,http://www.studio89.org/
Fotovision,4.4,Patna,8 reviews,Photo + Video,"1,25,000",per day,fv.quotation@gmail.com,9999994788,https://www.instagram.com/fotovisionindia/?hl=en,https://www.facebook.com/indiafotovision/,None
Toshiyas Studio,5.0,Kankarbagh,1 review,Photo + Video,"55,000",per day,toshiyas@live.com,9006123128,https://www.instagram.com/toshiyabetty/?hl=en,https://www.facebook.com/Toshiyastudio/,http://www.toshiyastudio.in/
S&S Wedding Film,5.0,Gardanibagh,1 review,Photo + Video,"35,000",per day,None,None,https://www.instagram.com/s/,None,None
Fotoframe Studio,5.0,Patliputra Colony,5 reviews,Photo + Video,"65,000",per day,None,None,None,None,None
Maa Radhika Films,5.0,Bakarganj,1 review,Photo + Video,"55,000",per day,None,None,https://www.instagram.com/maaradhikafilms/,None,None
OutlooK Photography & StuDio,5.0,Danapur,1 review,Photo + Video,"50,000",per day,outlook.awesome.project@gmail.com,None,None,https://www.facebook.com/outlookawesome/,https://www.bridestory.com/outlook-photography-outlookawesome
Niraj Digital Studio,4.5,Rukanpura,1 review,Photo + Video,"35,000",per day,None,None,None,None,None
Wedding Moments Studio,5.0,Danapur,3 reviews,Photo Package,"20,000",per day,None,None,https://www.instagram.com/weddingmomentsstudio/,https://www.facebook.com/theweddingmoments.in/,Ask The Wedding Moments.in
Lucky Paul Photography,5.0,Kankarbagh,7 reviews,Photo + Video,"65,000",per day,None,None,https://www.instagram.com/luckypaul.co/,None,None
Happy Stories Studio,4.9,Rajendra Nagar,11 reviews,Photo + Video,"85,000",per day,happystoriesstudio@gmail.com,9931085382,https://www.instagram.com/happystoriesstudio/?hl=en,https://www.facebook.com/happystoriesstudio/,http://www.happystoriesstudio.com/
Wiggle Studio,5.0,Kidwaipuri,3 reviews,Photo + Video,"50,000",per day,info@wiggle.studio,7070000604,https://www.instagram.com/wigglestudio/?hl=en,https://www.facebook.com/wigglestudio/,https://www.wigglestudio.com/
Weddingpur,5.0,Fraser Road Area,3 reviews,Photo + Video,"65,000",per day,weddingpurindia@gmail.com,8235109707,https://www.instagram.com/weddingpur/?hl=en,https://www.facebook.com/weddingpur/,https://www.weddingpur.com/
The Bluemoon Picture,5.0,Fraser Road Area,2 reviews,Photo + Video,"50,000",per day,None,None,None,None,None
Raj Kashyap Photography,5.0,Bakarganj,2 reviews,Photo + Video,"85,000",per day,studiofineart123@gmail.com,7260008991,None,https://www.facebook.com/rajkashyapphotography/,http://www.rajkashyapphotography.com/
Photowale,4.8,Patliputra Colony,27 reviews,Photo + Video,"90,000",per day,photowalelog@gmail.com,8879846499,https://www.instagram.com/photowale.ahmedabad/?igshid=1mtg91r2yxtta,https://www.facebook.com/photowalecorporate/,http://www.photowale.in/
Wedding Baba,5.0,Kidwaipuri,12 reviews,Photo + Video,"30,000",per day,None,None,https://www.instagram.com/weddingbabastudiopatna/,None,None
Wedding Triangle,4.9,Sipara,5 reviews,Photo + Video,"30,000",per day,None,None,None,None,None
Shahi Video,5.0,Sadikpur,2 reviews,Photo Package,"40,000",per day,None,None,None,None,None
Nira Click Studio,4.8,Phulwari Sharif,3 reviews,Photo + Video,"40,000",per day,None,None,None,None,None
Cam Studios,3.8,Anandpuri,7 reviews,Photo + Video,"35,000",per day,gocamstudios@gmail.com,7503669748,None,https://www.facebook.com/gocamstudio/,http://gocamstudios.com/
NK Studio,5.0,Bakarganj,10 reviews,Photo + Video,"50,000",per day,mail2nkstudio@gmail.com,9905655553,None,https://www.facebook.com/NkStudioPhotographer/,http://www.nkstudiopatna.co.in/
Balajee Memories,Rukanpura,No Reviews,Photo + Video,"13,000",per day,None,balajeememoriespatna@gmail.com,7903255799,None,https://www.facebook.com/Bmwpatna/,None
Pixel Studio,Rukanpura,No Reviews,Photo + Video,"50,000",per day,None,designpixelstudio@gmail.com,9033877257,None,https://www.facebook.com/DesingPixelStudio/,http://www.designpixelstudio.com/
Gift Of Moments by Yo Baro's,Phulwari Sharif,No Reviews,Photo + Video,"1,00,000",per day,None,yobaros01@gmail.com,8340476345,https://www.instagram.com/redmomentsindia/?hl=en,https://www.facebook.com/yobaros/,None
Design Info,Phulwari Sharif,No Reviews,Photo + Video,"51,000",per day,None,sales@designinfo.in,9699976817,None,https://www.facebook.com/designinfo.in,https://www.designinfo.in/
Kiran Video Films & Gifts,Phulwari Sharif,No Reviews,Photo + Video,"25,000",per day,None,None,None,None,None,None
CA Studio,Kankarbagh,No Reviews,Photo + Video,"40,000",per day,None,cairhartstudio@yahoo.com,None,https://www.instagram.com/c.a.studio/,https://www.facebook.com/CAStudioLA/,http://castudiola.com/
Photo Corner,Rajendra Nagar,No Reviews,Photo Package,"10,000",per day,None,None,None,None,None,None
Crystal Eye Photography,Danapur,No Reviews,Photo + Video,"30,000",per day,None,info@crystaleyephotography.com,9334334100,https://www.instagram.com/crystaleyephotograph/?hl=en,https://www.facebook.com/crystaleyephotograph/,http://www.crystaleyephotography.com/
Fotophactory Studio,3.7,Patna,17 reviews,Photo + Video,"60,000",per day,info@fotophactory.in,7050478772,None,https://www.facebook.com/fotophactory.in/,http://www.fotophactory.in/
Rahul Films,Rajendra Nagar,No Reviews,Photo + Video,"25,000",per day,None,None,8210493745,None,https://www.facebook.com/rahulfilms66/,None
Vikash Brothers,Rukanpura,No Reviews,Photo + Video,"40,000",per day,None,vikash.star07@gmail.com,9334422177,None,https://www.facebook.com/vikashbrotherspatna/,http://vikashbrothers.com/
Sawant Digital Studio,Gardanibagh,No Reviews,Photo + Video,"1,00,000",per day,None,sawantdigitalstudio@gmail.com,+91 94304 36071,None,https://www.facebook.com/sawantdigitalstudio9430436071/,http://sawantdigitalstudio.com/
Splash Studio,Bakarganj,No Reviews,Photo + Video,"25,000",per day,None,None,None,https://www.instagram.com/splashstudio/?hl=en,https://www.facebook.com/splashstudio.apaintingbar/videos/,None
Ayush Films,Rukanpura,No Reviews,Photo + Video,"30,000",per day,None,None,None,None,https://www.facebook.com/pages/category/Movie-Television-Studio/Ayush-films-350734975631804/,https://youtube.com/channel/UCy4opcYO54aIvkAw0RRw51Q
StoriesUntitled.com,Danapur,No Reviews,Photo + Video,"45,000",per day,None,None,7666922022,None,https://www.facebook.com/pages/category/Photography-Videography/Stories-Untitled-107317507454187/,http://www.storiesuntitled.com/
Ashish Kumar Singh Photography,Phulwari Sharif,No Reviews,Photo Package,"20,000",per day,None,None,None,https://www.instagram.com/ashishkumar05011998/,https://www.facebook.com/Ashish-Kumar-Singh-280789329475600/photos/,None
PAL-Frame Your Moments,Kankarbagh,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,https://www.facebook.com/XcelStudioPhtography/photos/-pre-wedding-in-frame-diya-pal-snahasish-pc-santanu-roymake-your-moments-more-ma/382914868927559/,None
Hd Video & Steel Photography,Rukanpura,No Reviews,Photo + Video,"70,000",per day,None,None,None,None,None,None
The IndoGraphers,Patna,No Reviews,Photo + Video,"60,000",per day,None,theindographers@gmail.com,7250588087,https://www.instagram.com/theindographers_studio/?hl=am-et,https://www.facebook.com/theindographers/,http://www.theindographers.in/
Aditya Capture,Patna,No Reviews,Photo + Video,"1,20,000",per day,None,None,None,None,https://hi-in.facebook.com/aditya.capture/photos,None
Weddings by Anymesh,Patna,No Reviews,Photo + Video,"55,000",per day,None,None,None,None,None,None
Summit Studio,Fraser Road Area,No Reviews,Photo + Video,"70,000",per day,None,None,7670880880,None,https://www.facebook.com/SummitStudio.in/,http://www.summitalbums.com/
Club Clicks Photography,Patliputra Colony,No Reviews,Photo + Video,"25,000",per day,None,clubclicksphotography@gmail.com,9771366185,https://www.instagram.com/clicksclub/?hl=en,https://www.facebook.com/clubclicksthephotographyclub/,https://photographers.canvera.com/east/bihar/patna/club-clicks-photography
Chitra Chhaya Digital Studio,Rukanpura,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,https://m.facebook.com/Chitra-Chaya-Digital-Studio-230751567509091/,None
Sangam Studio,Danapur,No Reviews,Photo + Video,"50,000",per day,None,sangamstudio@yahoo.com,9825562210,https://www.instagram.com/sangam_production_house/,https://www.facebook.com/sangamstudiojamnagar/,None
Photo House Patna,Anandpuri,No Reviews,Photo + Video,"30,000",per day,None,None,9334205317,None,https://www.facebook.com/pages/category/Photographer/Sachin-Photo-house-133204217257422/,None
Prowess Studio,Phulwari Sharif,No Reviews,Photo + Video,"85,000",per day,None,None,None,None,https://www.facebook.com/prowessStudioByTanish/,https://www.instagram.com/prowess_studio/
Two Brothers Studio,Ramkrishan Nagar,No Reviews,Photo + Video,"1,30,000",per day,None,studiobrother4@gmail.com,8083691037,https://www.instagram.com/twobrothersstudio/?hl=en,https://www.facebook.com/twobrotherstudio/,None
Aarohi Digital,Gardanibagh,No Reviews,Photo + Video,"30,000",per day,None,None,9423124357,None,https://www.facebook.com/pages/category/School/Aarohi-Digital-School-1422632137877403/,None
Om Shree Video,Gardanibagh,No Reviews,Photo + Video,"30,000",per day,None,None,None,None,None,None
Unique Video Mixing Lab,Gardanibagh,No Reviews,Photo + Video,"30,000",per day,None,None,None,None,None,None
Pixul Studios,Gardanibagh,No Reviews,Photo + Video,"40,000",per day,None,pixulstudios@gmail.com,8210806095,https://www.instagram.com/pixelstudiosofficial/?hl=en,https://www.facebook.com/pixulstudios/,http://www.pixulstudios.com/
HS Film Patna,Anandpuri,No Reviews,Photo + Video,"50,000",per day,None,None,+91 94714 19596,None,https://www.facebook.com/pages/category/Photography-Videography/hsfilmpatna-111675586984063/,None
The Love Tales,Sadikpur,No Reviews,None,On Request,None,None,None,None,None,https://www.facebook.com/tlovetales/,None
Wedding Jingles,Gardanibagh,No Reviews,Photo + Video,"51,000",per day,None,weddingjingles.in@gmail.com,+91-9555443927 and 8102992101,https://www.instagram.com/weddingjingles/?hl=en,https://www.facebook.com/weddingjingles/,https://weddingjingles.in/
John Creed Photography,Patna,No Reviews,Photo + Video,"50,000",per day,None,None,9790853928,https://www.instagram.com/johncreedstudio/?hl=en,https://www.facebook.com/Johncreedphotography/,None
Shruti Video Khagaria,Gardanibagh,No Reviews,Photo + Video,"1,20,000",per day,None,srutivideokhagaria@gmail.com,7004175890,https://www.instagram.com/shrutivideokhagaria/?hl=en,https://www.facebook.com/srutivideokhagaria/,http://www.shrutivideo.online/
DreamArts Studio,3.9,Phulwari Sharif,8 reviews,Photo + Video,"50,000",per day,None,None,https://www.instagram.com/dream__arts__studio/?hl=en,https://m.facebook.com/Dreamartsstudio.in/services/?ref=page_internal&mt_nav=0,None
Sai Shraddha Solutions,Bakarganj,No Reviews,Photo Package,"50,000",per day,None,None,None,https://www.instagram.com/saishraddhasolutions/?hl=en,https://www.facebook.com/saishraddhasolutions/photos/,None
Ray Chowdhury Photographers,Danapur,No Reviews,Photo Package,"20,000",per day,None,rcppatna@gmail.com,9386080279,https://www.instagram.com/rcppatna/,https://www.facebook.com/raychowdhuryphotographers/,http://www.raychowdhury.com/
Meow Studio by Saurav Anuraj,Kankarbagh,No Reviews,Photo + Video,"50,000",per day,None,info@meowstudio.in,"Meow Studio provides world Class Wedding Photography, Fashion Portfolio, Event and all type of Photography Services.Feel Free to Contact - +91 - 91999… See More",https://www.instagram.com/sauravanuraj/?hl=en,https://www.facebook.com/sauravmeow/,http://www.meowstudio.in/
Colorshot Photography,Danapur,No Reviews,Photo + Video,"45,000",per day,None,vinitjha31@gmail.com,9934291109,https://www.instagram.com/color_shot_photography_india/?hl=en,https://www.facebook.com/StudioVJ/,None
Bandhan Lab,Bakarganj,No Reviews,Photo + Video,"80,000",per day,None,bandhan.patna@gmail.com,9334058411,None,https://www.facebook.com/bandhanlabs/,None
Foto Kheecho By Sarwagya,Kidwaipuri,No Reviews,Photo + Video,"65,000",per day,None,None,None,None,None,None
Wedding Moment,Bakarganj,No Reviews,Photo + Video,"70,000",per day,None,nayansaha350@gmail.com,6009283430,None,https://www.facebook.com/nayan.saha.9774/,None
Vivek Video & Mixing Lab,Patna,No Reviews,Photo + Video,"35,000",per day,None,D-Mart और Big Bazaar के बीच सबसे बड़ा अंतर क्या है (Part 4/7) अगला पार्ट देखें 11 AM ==== इस कोरोना काल मे आशा भरी उम्मीदों के साथ पाएं Learning के साथ Earning बढ़ाने का मौका। बनें IBC पाए 40 PSCs + Tab @ 66k + GST अधिक जानकारी के लिए कॉल करें 9810544443 या क्लिक करें https://www.badabusiness.com/ibc?ref_code=Facebook,None,None,https://www.facebook.com/DailyMotivationByVivekBindra/videos/,None
Dream Wedding Studios,Patliputra Colony,No Reviews,Photo + Video,"35,000",per day,None,dreamweddingstudio163@gmail.com,9501176512,https://www.instagram.com/dreamwedding.studios/?hl=en,https://www.facebook.com/Dreamwedding163/,http://www.instagram.com/dream_wedding_studio163
Chimera Replica,Rukanpura,No Reviews,Photo + Video,"55,000",per day,None,None,None,None,None,None
Fusion Studio,Kankarbagh,No Reviews,Photo + Video,"65,000",per day,None,fusionstudio@gmail.com,9886052426,None,https://www.facebook.com/fusionstudio.bel/,http://www.fusionstudio.in/
Zorean's Click Studio,Patna,No Reviews,Photo + Video,"35,000",per day,None,vfxguru1@yahoo.in,7677766653,None,https://www.facebook.com/zoreandz/,http://www.zoreandz.com/
New Tej Chhaya Studio,Patna,No Reviews,Photo + Video,"1,00,000",per day,None,snewtejchhayastudio@gmail.com,9334299357,None,https://www.facebook.com/pages/category/Photographer/New-TEJ-Chhaya-Studio-698259560219596/,http://photographers.canvera.com/east/bihar/patna/new-tej-chhaya-studio
FOTO ART,Patliputra Colony,No Reviews,Photo + Video,"85,000",per day,None,info@fotoart.co.in,9973465035,None,https://www.facebook.com/fotoart.patna/,http://www.fotoart.co.in/
Photoshine Studio,Danapur,No Reviews,Photo + Video,"45,000",per day,None,photoshine54@gmail.com,9123229966,None,https://www.facebook.com/photoshinestudio/,http://www.photoshinestudio.com/
KUMaaR Photography by Kumar Gautam,Kankarbagh,No Reviews,Photo + Video,"30,000",per day,None,iamkumaarphotography@gmail.com,9135754245,https://www.instagram.com/kumaarphotography/?hl=en,https://www.facebook.com/kumaarphotography/,https://www.youtube.com/channel/UCs9-2WO9HrhtSCw15na83cg
Group Art Studio,Patna,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,https://m.facebook.com/artstudiosanok/groups/?ref=page_internal&mt_nav=0,None
Bombay Photography Studio,Patliputra Colony,No Reviews,Photo + Video,"45,000",per day,None,None,9126074155,None,https://www.facebook.com/pages/category/Photography-Videography/Bombay-Studio-2015619821783345/,None
FotoZone by Sahil Singh,Rajendra Nagar,No Reviews,Photo + Video,"65,000",per day,None,fotozonestudio.in@gmail.com,7992312621,https://www.instagram.com/fotozonestudio/?hl=en,https://www.facebook.com/fotozonestudio.in/,http://www.fotozonestudio.in/
Deep Studio,Bakarganj,No Reviews,Photo + Video,"26,000",per day,None,None,None,None,https://m.facebook.com/Deep-studio-345375316147775/,None
Yellow Studios,Rukanpura,No Reviews,Photo + Video,"23,000",per day,None,yellowstudios.architect@gmail.com,9727988855,https://www.instagram.com/yellow_studios/?hl=en,https://www.facebook.com/pages/category/Interior-Design-Studio/Yellow-Studios-1717985508486646/,None
KPM Lab & Photography,Bakarganj,No Reviews,Photo + Video,"45,000",per day,None,kpmlab@gmail.com,8083050280,https://www.instagram.com/kpmlab/?hl=en,https://www.facebook.com/pages/category/Local-Service/KPM-LAB-104706104406295/,http://www.kpmlab.com/
Sachin Photo House,Danapur,No Reviews,Photo + Video,"50,000",per day,None,None,9334205317,None,https://www.facebook.com/pages/category/Photographer/Sachin-Photo-house-133204217257422/,None
Ansh Studio,Patliputra Colony,No Reviews,Photo + Video,"50,000",per day,None,sonuj7207@gmail.com,9334107207,https://www.instagram.com/ansh.studio/?hl=en,https://www.facebook.com/pages/category/Wedding-Planning-Service/Ansh-Studio-529954973849652/,http://www.anshstudio.com/
Shree Studio,Patliputra Colony,No Reviews,Photo + Video,"20,000",per day,None,tusharpatelphoto@gmail.com,9426240520,https://www.instagram.com/shree_studio__/?hl=en,https://www.facebook.com/Studio-Shree-Indian-Wedding-Photography-115011031938554/,http://www.studioshree.com/
Viewfinder,Anandpuri,No Reviews,Photo + Video,"55,000",per day,None,None,None,None,None,None
Aakarshan Studio,Patna,No Reviews,Photo + Video,"45,000",per day,None,None,None,https://www.instagram.com/aakarshanfashionstudio/,https://www.facebook.com/pages/category/Camera-Photo/Aakarshan-studio-480890612362089/,None
Reflection Studio,Patliputra Colony,No Reviews,Photo + Video,"30,000",per day,None,None,9979202292,https://www.instagram.com/reflectionstudio.us/?hl=en,https://www.facebook.com/westudioreflection/,None
Studio 361 Degree,Patna,No Reviews,Photo + Video,"70,000",per day,None,studio361degree@gmail.com,None,None,https://www.facebook.com/studio361degree/,https://www.youtube.com/channel/UC6ld5SpMWTiHoe9IJXb2QGQ
Rishtey Yaadein Studio,Patna,No Reviews,Photo + Video,"25,000",per day,None,rypatna@gmail.com,9934211022,None,https://www.facebook.com/ryspatna/,None
Harsh Kumar Photography,Gardanibagh,No Reviews,Photo + Video,"1,20,000",per day,None,harsh.mark82@gmail.com,None,https://www.instagram.com/harshkumar_photographer/?hl=en,https://www.facebook.com/HarshKumarPhotography/,None
OP Creative Wedding Photography,Patliputra Colony,No Reviews,Photo + Video,"75,000",per day,None,None,9334711756,None,https://www.facebook.com/pages/category/Photographer/Op-creative-wedding-photography-1469344606495014/,None
SANGEET STUDIO,Bakarganj,No Reviews,Photo + Video,"20,000",per day,None,None,9830266544,https://www.instagram.com/sangeetstudio/?hl=en,https://www.facebook.com/sangeetstudio/,None
Ankit Photo Studio,Patna,No Reviews,Photo + Video,"33,000",per day,None,ankit763065@gmail.com,9898763065,https://www.instagram.com/ankitphotostudioz/,https://www.facebook.com/AnkitStudio/,None
Wedding Film's,Danapur,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,None,None
Studio Candy,Sadikpur,No Reviews,Photo + Video,"55,000",per day,None,studiocandy00@gmail.com,9608065230,None,https://www.facebook.com/Studiocandy1/,http://www.studiocandy.in/
Touch N Feel,Rukanpura,No Reviews,Photo + Video,"38,000",per day,None,None,None,None,https://www.facebook.com/Tnfwinemart,None
Studio J.K. Digital,Rajendra Nagar,No Reviews,Photo + Video,"50,000",per day,None,jaikaran326@gmail.com,9990607660,None,https://www.facebook.com/JkDigitalPhotoStudioMastPhotography/,http://WWW.JKDIGITALPHOTOSTUDIOS.COM/
Special Moments Studio,Bakarganj,No Reviews,Photo + Video,"25,000",per day,None,specialmomentsstudio1@gmail.com,None,https://www.instagram.com/special.moments.studio/?hl=en,https://www.facebook.com/specialmomentsstudioindia/,http://www.specialmomentsstudio.in/
Wedding Mirchi,Kumhrar,No Reviews,Photo + Video,"40,000",per day,None,www.weddingmirchi@gmail.com,7004072269,None,https://www.facebook.com/weddingmirchi/,http://www.weddingmirchi.com/
Blow Up Studio,Rukanpura,No Reviews,Photo + Video,"55,000",per day,None,blowupstudio1983@gmail.com,9661645206,https://www.instagram.com/blow.up.studio/?hl=en,https://www.facebook.com/pages/category/Photographer/Blow-Up-Studio-108611200810074/,http://Studioblowuppatna.com/
Suchitra Films,Gardanibagh,No Reviews,Photo + Video,"17,500",per day,None,None,None,None,None,None
Shining Frame,Rukanpura,No Reviews,Photo + Video,"1,70,000",per day,None,shiningframesf@gmail.com,7838301844,None,https://www.facebook.com/pages/category/Product-Service/Shining-Frame-Delhi-105952404227883/,http://www.shiningframe.com/
Roy Video Vision,Rukanpura,No Reviews,Photo + Video,"35,000",per day,None,sonuvideo451@gmail.com,9835855841,None,https://www.facebook.com/pages/category/Media-News-Company/Roy-video-vision-330907004017981/,None
Imprint,Sadikpur,No Reviews,Photo + Video,"40,000",per day,None,None,None,None,None,None
Lucky Studio,Patna,No Reviews,Photo + Video,"35,000",per day,None,None,None,None,None,None
Swarn Sadhna Films,Gardanibagh,No Reviews,Photo + Video,"33,000",per day,None,None,None,None,https://www.facebook.com/satyasadhnaa/videos/trailer-of-film-vijayfull-film-will-be-released-soon/1064294447008782/,None
AnmolGraphy,Muhammadpur,No Reviews,Photo + Video,"38,000",per day,None,amolthakur049@gmail.com,7549904861,https://www.instagram.com/anmolgraphy/?hl=en,https://www.facebook.com/anmolgraphy/posts,None
WeClik,Rukanpura,No Reviews,Photo + Video,"50,000",per day,None,weclik.in@gmail.com,7033856666,https://www.instagram.com/weclik/?hl=en,https://www.facebook.com/weclik.in/,http://www.weclik.in/
Chitrasangam Studio,Rukanpura,No Reviews,Photo + Video,"45,000",per day,None,None,None,None,None,None
JS Digital Patna,Fraser Road Area,No Reviews,Photo + Video,"50,000",per day,None,None,None,https://www.instagram.com/jsdigital.in/?hl=en,None,None
Menka Studio,Patna,No Reviews,Photo + Video,"80,000",per day,None,None,9835772236,None,https://www.facebook.com/menkastudio/posts,http://www.menkastudio.com/
The Snapbook,Gardanibagh,No Reviews,Photo + Video,"20,000",per day,None,None,None,https://www.instagram.com/snapbook/?hl=en,None,None
Unique Photo Studio,Rajendra Nagar,No Reviews,Photo + Video,"60,000",per day,None,uniqueps814@gmail.com,None,https://www.instagram.com/studiobeunique/?hl=en,https://www.facebook.com/pages/category/Product-Service/Unique-Photo-studio-103320694805023/,http://www.uniqueps814.com/
