Photography,Rating,Location,Reviews,Price Per Day,Usefull,per day,Email_id,Contact,Instagram Link,Facebook Link,Website Link
Arun Digital Studio,Salem,No Reviews,Photo + Video,"50,000",per day,None,arunguthu@gmail.com,9901201500,https://www.instagram.com/arundigitalstudio/?hl=en,https://www.facebook.com/pages/category/Movie-Television-Studio/Arun-Digital-Studio-Video-375888855911954/,None
I Digital,Salem,No Reviews,Photo + Video,"45,000",per day,None,idigitaljorhat@gmail.com,9707197071,None,https://www.facebook.com/idigitaljorhatgarali/,None
Bridalweds Photography,Salem,No Reviews,Photo + Video,"40,000",per day,None,bridalweds@gmail.com,9600310769,https://www.instagram.com/bridalweds_photography/,https://www.facebook.com/Bridalweds/?ref=page_internal,None
NS Photographey,Salem,No Reviews,Photo + Video,"35,000",per day,None,nsphotography777@gmail.com,7786820988,https://www.instagram.com/ns_photography___/?hl=en,https://www.facebook.com/nsphotography001/,https://instagram.com/nsphotography777
Candidpic Photography,Salem,No Reviews,Photo + Video,"67,000",per day,None,candidpicstudio@gmail.com,9677711140,None,https://www.facebook.com/candidpicphotography/,https://www.candidpic.photography/
Surendhaar Studios,Salem,No Reviews,Photo + Video,"40,000",per day,None,surendhaarstudios@gmail.com,8012218068,https://www.instagram.com/surendhaar_studios/?hl=en,https://www.facebook.com/surendhaarstudios/,https://instagram.com/surendhaar_studios?utm_source=ig_profile_share&igshid=brl9hsbzejoi
Guru's Photography,Salem,No Reviews,Photo + Video,"60,000",per day,None,studiogkguru@gmail.com,9025343832,None,https://www.facebook.com/GurusPhotography/,None
Mayon Studioz,Salem,No Reviews,Photo + Video,"60,000",per day,None,mayonstudioz@gmail.com,9994775550,None,https://www.facebook.com/mayonstudioz/?ref=py_c,https://www.mayonstudioz.com/
Vasantham Studios,Salem,No Reviews,Photo + Video,"45,000",per day,None,vasanthamskraja@gmail.com,9942091452,https://www.instagram.com/vasanthamstudio/?hl=en,https://www.facebook.com/Vasanthamstudios/,https://vasanthamstudios.com/
Zhagaram Photography,Salem,No Reviews,Photo + Video,"60,000",per day,None,None,9600325301,https://www.instagram.com/zhagaram_studios/?hl=en,https://www.facebook.com/zhagaramphotography/,None
Studio7RK,Salem,No Reviews,Photo + Video,"60,000",per day,None,studio7rkslm@gmail.com,9842628930,https://www.instagram.com/studio7rkphotography/?hl=en,https://www.facebook.com/Studio7rk/,http://www.studio7rk.com/
Clickers Photography,Salem,No Reviews,Photo + Video,"75,000",per day,None,abhipatil380@gmail.com,8976274442,https://www.instagram.com/avatarclickersphotography/?hl=en,https://www.facebook.com/Clickersphotography22/?ref=py_c,None
Eclipse Photography,Salem,No Reviews,Photo + Video,"30,000",per day,None,None,None,None,None,None
Sunlight Photo Studio,Salem,No Reviews,Photo + Video,"45,000",per day,None,info@sunlightphotostudio.com,None,https://www.instagram.com/sunlightstudiopgh/?hl=en,https://www.facebook.com/pages/category/Photographer/Sunlight-Photo-Studio-hyderabad-552161934804419/,http://www.sunlightphotostudio.com/
Studio V2K,Salem,No Reviews,Photo + Video,"55,000",per day,None,studioz.v2k@gmail.com,9659358975,None,https://www.facebook.com/studiov2k/,http://www.wix.com/vasak713/studiov2k
Kabilan Studio,Salem,No Reviews,Photo + Video,"50,000",per day,None,kabilanstudio@gmail.com,9443894942,None,https://www.facebook.com/KabilanStudio/,None
Studio 51,Salem,No Reviews,Photo + Video,"50,000",per day,None,None,9781655666,https://www.instagram.com/beauty.studio51/?hl=en,https://www.facebook.com/pages/category/Artist/Studio-51-443321276421102/,None
Catche Studioz,Salem,No Reviews,Photo + Video,"40,000",per day,None,catchestudioz@gmail.com,9566829167,https://www.instagram.com/catchestudioz/,https://www.facebook.com/catchestudioz/,None
Kapcher Studio,Salem,No Reviews,Photo + Video,"50,000",per day,None,kapcherstudio@yahoo.in,9600663666,https://www.instagram.com/kapcherstudio/?hl=en,https://www.facebook.com/thekapcherstudio/,http://www.kapcherstudio.com/
Black Light Fotographz,Salem,No Reviews,Photo + Video,"67,000",per day,None,blacklightfotographz@gmail.com,7200435397,None,https://www.facebook.com/blacklightfotographz/,None
Malabar Studio,0.5,Salem,1 review,Photo + Video,"25,000",per day,None,None,https://www.instagram.com/studio.malabar/?hl=en,https://www.facebook.com/StudioMalabar/,None
Mahesh Videos,Salem,No Reviews,Photo + Video,"70,000",per day,None,None,None,None,None,None
Studio Phoenix,Salem,No Reviews,Photo + Video,"40,000",per day,None,phoenixdts@gmail.com,9845267610,None,https://www.facebook.com/phoenixmemories/,None
Sri Prabu Videos,Salem,No Reviews,Photo + Video,"40,000",per day,None,sriprabuvideos@gmail.com,9842399554,https://www.instagram.com/sriprabuvideos2020/?hl=en,https://www.facebook.com/sriprabuvideos/,None
MK Photography,Salem,No Reviews,Photo + Video,"35,000",per day,None,None,None,https://www.instagram.com/mkphoto__/?hl=en,https://www.facebook.com/kenkenphotography/,None
Gopuram Studioo,Salem,No Reviews,Photo + Video,"35,000",per day,None,None,None,None,None,None
King Digital Studio,Salem,No Reviews,Photo + Video,"90,000",per day,None,None,None,None,https://www.facebook.com/KING-Digital-Studio-313425552072032/,None
Saraswathi Hi Tech Digital Studio,Salem,No Reviews,Photo + Video,"75,000",per day,None,saraswathi9786@gmail.com,8940803838,None,https://en-gb.facebook.com/pages/category/Photography-Videography/Saraswathi-Hi-Tech-Digital-Studio-166614940657982/,None
OTG Studios Wedding,Salem,No Reviews,Photo + Video,"40,000",per day,None,otgotgstudioweddings@gmail.com,6374964214,https://www.instagram.com/otg_photography/?hl=en,https://www.facebook.com/otgstudioswedding/,http://www.otgstudios.com/
Govindaraju Studios - Nirmal Photography,Salem,No Reviews,Photo + Video,"30,000",per day,None,govindarajustudios@gmail.com,7708886174,None,https://www.facebook.com/GovindarajuStudios/,None
Eye Point Photography,Salem,No Reviews,Photo + Video,"90,000",per day,None,Wedding - Candid - Photographer @TN,7010731311,https://www.instagram.com/eyepointphotography/,https://www.facebook.com/eyepointphotograp/,None
Deva Photography,Salem,No Reviews,Photo + Video,"28,000",per day,None,None,None,https://www.instagram.com/fotodeva/,https://www.facebook.com/devaphotography9/,None
Vewac Photography,Salem,No Reviews,Photo + Video,"80,000",per day,None,info@vewac.com,9500557100,https://www.instagram.com/vewacphotography/?hl=en,https://www.facebook.com/Vewacphotography/,https://www.vewac.com/
Focus Studio,Salem,No Reviews,Photo + Video,"55,000",per day,None,info@focusstudio.it,None,None,https://www.facebook.com/FocuStudio/,http://www.focusstudio.it/
Murugalaya Photography,Salem,No Reviews,Photo + Video,"50,000",per day,None,murugalayaphotography@gmail.com,|| To book Call +91 9500824401 ||,https://www.instagram.com/sasikumar_mayadhara/,https://www.facebook.com/murugalayaphotography/posts,https://murugalayaphotogra.wixsite.com/home
Ownway Photography,Salem,No Reviews,Photo + Video,"30,000",per day,None,ownwayweddingstudio@gmail.com,9500763650,None,https://www.facebook.com/pages/category/Photographer/Ownway-Photography-818564421832384/,None
Rising Sun Photography,Salem,No Reviews,Photo + Video,"30,000",per day,None,None,None,None,https://www.facebook.com/pages/category/Photographer/The-Rising-Sun-Photography-1474549735964579/,None
DIGI Studio,Salem,No Reviews,Photo + Video,"50,000",per day,None,None,None,https://www.instagram.com/digi_studio/?hl=en,https://www.facebook.com/kamaldigistudio,None
Shady Photography,0.5,Salem,1 review,Photo + Video,"30,000",per day,shadyphotographz@outlook.com,9790096404,https://www.instagram.com/shadyfarphotography/?hl=en,https://www.facebook.com/ShadyPhotography2014/,None
Cine Digitals Photography,Salem,No Reviews,Photo + Video,"45,000",per day,None,None,None,https://www.instagram.com/luxmidigitalstudio/?hl=en,https://www.facebook.com/cinefocusservces/,None
Ravi Foto Factory & Wedding Film Media,Salem,No Reviews,Photo + Video,"45,000",per day,None,None,None,None,https://www.facebook.com/PhotoFactoryWeddings/,None
SSV Photography,Salem,No Reviews,Photo + Video,"40,000",per day,None,None,None,https://www.instagram.com/ssvphotography_/?igshid=1ujq7fobcgqu4&hl=en,https://www.facebook.com/ssvphotography/,None
Vintage Vision Studioz,Salem,No Reviews,Photo + Video,"57,000",per day,None,vintagevisionstudioz@gmail.com,9626177444,None,https://www.facebook.com/vintagevisionstudioz/,http://www.vintagevisionstudioz.com/
Elas Studio,Salem,No Reviews,Photo + Video,"70,000",per day,None,info@elastudios.com.au,None,https://www.instagram.com/elassalao/?hl=en,https://www.facebook.com/elastudios/,http://www.elastudios.com.au/
SVK Photography,Salem,No Reviews,Photo + Video,"35,000",per day,None,svkstudios@gmail.com,9994210526,https://www.instagram.com/thesvkphotographys/?hl=en,https://www.facebook.com/svkstudios/,http://www.svkstudios.in/
Rhaavan Photography,Salem,No Reviews,Photo + Video,"80,000",per day,None,None,None,None,https://www.facebook.com/pages/category/Makeup-Artist/harshinimothiram/posts/,None
Sundaram Studio,Salem,No Reviews,Photo + Video,"35,000",per day,None,None,None,https://www.instagram.com/sundaram_studio/?hl=en,https://www.facebook.com/Sundaram-Studio-1001753706531530/posts,None
DSC Events & Photography,Salem,No Reviews,Photo + Video,"70,000",per day,None,None,None,None,None,None
Sivan Films,Salem,No Reviews,Photo + Video,"55,000",per day,None,None,None,None,None,None
GS Photography,Salem,No Reviews,Photo + Video,"65,000",per day,None,None,None,https://www.instagram.com/g.s.photographer/?hl=en,https://www.facebook.com/gsphotography4925/,None
GB Photography Gowtham Balaji,Salem,No Reviews,Photo + Video,"70,000",per day,None,None,None,None,https://www.facebook.com/GBPhotographyGowthamBalaji,None
The Magic Hues Photography,Salem,No Reviews,Photo + Video,"60,000",per day,None,themagichues11@gmail.com,7305755654,None,https://www.facebook.com/TheMagicHuesPhotography/,None
