Photography,Rating,Location,Reviews,Price Per Day,Usefull,per day,Email_id,Contact,Instagram Link,Facebook Link,Website Link
OM Studio & Color Lab,4.8,Dehradun,4 reviews,Photo + Video,"1,25,000",per day,studioom85@gmail.com,9925367535,None,https://www.facebook.com/Studio-OM-419805371426407/?ref=py_c,None
Krishna Photography,5.0,Dehradun,1 review,Photo + Video,"40,000",per day,kadamkrishna2000@gmail.com,9948407343,None,https://www.facebook.com/krishnaphoto/,https://www.krishnaphotography.in/
Wedding Bells,5.0,Dehradun,10 reviews,Photo + Video,"85,000",per day,email: weddingbellsalbums@gmail.com… See More,8848483238,https://www.instagram.com/weddingbellsphotography/?hl=en,https://www.facebook.com/weddingbells123/,http://weddingbellsphotography.co.in/
Dev Films Memories Forever,4.9,Ballupur,4 reviews,Photo + Video,"80,000",per day,devfilms1989@gmail.com,8650555553,None,https://www.facebook.com/www.devphotographycsolutions/,http://www.devfilmsmemoriesforever.com/
Maithani Photography,5.0,Mothorowala,11 reviews,Photo + Video,"30,000",per day,None,None,https://www.instagram.com/maithani.photography/?hl=en,https://www.facebook.com/maithani.photography/,None
The Wedding Archies,4.7,Dehradun,17 reviews,Photo + Video,"70,000",per day,theweddingarchies@gmail.com,+1 989-799-8111,https://www.instagram.com/theweddingarchies/?hl=en,https://www.facebook.com/theweddingarchies/,None
The Wedding Emotions,5.0,Prem Nagar,3 reviews,Photo + Video,"1,49,000",per day,theweddingemotionsbbsr@gmail.com,8249744172,None,https://www.facebook.com/www.theweddingemotions.in/,https://www.youtube.com/channel/UC8OUE3pIy4JKl0mvWpPsxKA
Vishnu Cinematic Production,5.0,Doiwala,24 reviews,Photo + Video,"30,000",per day,maheshsemwal749@gmail.com,7409944489,None,https://www.facebook.com/vishnu749/,https://www.youtube.com/c/vishnucinematicproduction
Shaadi Sutra Dehradun,4.5,Dehradun,1 review,Photo + Video,"40,000",per day,shaadisutrauab@gmail.com,6398735915,https://www.instagram.com/shubhsutra/?hl=en,https://www.facebook.com/shaadisutraanaffairtoremember/,None
KaranRana Photography,4.8,Race Course,3 reviews,Photo + Video,"40,000",per day,None,None,https://www.instagram.com/karanrana.rana.1612/,https://www.facebook.com/karanranaphotograhy/photos/?ref=page_internal,None
Aman Photography,5.0,Garhi Cantt,28 reviews,Photo + Video,"28,000",per day,None,None,https://www.instagram.com/aman.photography/?hl=en,https://www.facebook.com/amanphotographyasr/reviews/,None
The Wedding Container,4.5,Ballupur,25 reviews,Photo + Video,"35,000",per day,theweddingcontainer@gmail.com,9997711146,None,https://www.facebook.com/theweddingcontainer/,http://theweddingcontainer.com/
Cyril Captures Shaadi's,5.0,Dalanwala,1 review,Photo + Video,"1,00,000",per day,None,None,https://www.instagram.com/shaadicapture/?hl=en,https://m.facebook.com/shaadicom/photos/a.450923009188/10151237789639189/?type=3&p=440,None
Suraj Kholia Photography,5.0,Subhash Nagar,10 reviews,Photo + Video,"25,000",per day,s.kkholia12@gmail.com,None,https://www.instagram.com/suraj_kholia/?hl=en,https://www.facebook.com/Suraj.Photography/,https://www.surajkholiaphotography.com/
Marwah Studioz,5.0,Chironwali,1 review,Photo + Video,"1,60,000",per day,marwahproductions@gmail.com,9987616616,https://www.instagram.com/marwah_studio/?hl=en,https://www.facebook.com/marwahstudiozdehradun/,https://www.marwahstudioz.com/
Divine Memories,5.0,Dehradun,1 review,Photo + Video,"70,000",per day,None,None,None,https://www.facebook.com/divinememories.dv/,None
Rahul Negi Photography,5.0,Rajpur Road,1 review,Photo + Video,"25,000",per day,rahulnegi1707@gmail.com,9634480884,https://www.instagram.com/rahul.negi.photography/?hl=en,https://www.facebook.com/rahulnegiphotography/posts,None
Malik Video,5.0,Dehradun,1 review,Photo + Video,"40,000",per day,None,None,None,None,None
Photo Klicker Photography,4.7,Dehradun,29 reviews,Photo + Video,"40,000",per day,boby.speak1976@gmail.com,9359995662,None,https://www.facebook.com/photoklickerphotography/,https://www.photoklicker-photography.com/
Umang Rana Photographer,3.5,Clement Town,3 reviews,Photo + Video,"40,000",per day,umangranaphotographer@gmail.com,9997664469,None,https://www.facebook.com/umangfashionphotographer/,https://www.umangrana.com/
Picturewale Photography,5.0,Rajpur Road,2 reviews,Photo + Video,"65,000",per day,picturewale1947@gmail.com,8439149344,https://www.instagram.com/picturewaleofficial/?hl=en,https://www.facebook.com/picturewalephotography/?ref=py_c,https://www.wedmegood.com › vendorsBest Wedding Photogra… See More
Amit Khera Photography,4.7,Dehradun,23 reviews,Photo + Video,"50,000",per day,amitkheraphotography@gmail.com,9897012349,https://www.instagram.com/amitkheraphotography/?hl=en,https://www.facebook.com/amitkheraphotography/,None
The Wedding Psalm,4.8,Chukkuwala,19 reviews,Photo + Video,"70,000",per day,info.theweddingpsalm@gmail.com,Contact us +919760439… See More,https://www.instagram.com/_theweddingpsalm_/?hl=en,https://www.facebook.com/theweddingpsalmDehradun/,https://www.wedmegood.com/profile/The-Wedding-Psalm-234929
A R S Photography,5.0,Rajpur Road,1 review,Photo + Video,"60,000",per day,None,None,https://www.instagram.com/_arsphotography_/?hl=en,https://www.facebook.com/Arsalanrafique.photography/,None
The Wedding Studios by Yash Rangra,5.0,Balawala,11 reviews,Photo + Video,"45,000",per day,theweddingstudioss@gmail.com,8979675290,https://www.instagram.com/theweddingstudios/?hl=en,https://www.facebook.com/theweddingstudioss/,None
SR Production Dehradun,4.0,Dehradun,1 review,Photo + Video,"40,000",per day,sanju.rawat897@gmail.com,9897543993,None,https://www.facebook.com/srproductiondehradun/,https://m.youtube.com/channel/UCM3Zoj7zijKC9g4sdOvvDXQ
Praveen Rathor Photography,5.0,Prem Nagar,7 reviews,Photo + Video,"50,000",per day,None,9997152043,None,https://www.facebook.com/PraveenRathorPhotography/,None
Magical Colors Photography,5.0,Dehradun,2 reviews,Photo + Video,"25,000",per day,None,None,None,https://m.facebook.com/MagicaL-ColorS-2048923225354734/photos/?ref=page_internal&mt_nav=0,None
Vibgyor Photography,5.0,Dehradun,21 reviews,Photo + Video,"70,000",per day,vibgyorfob@gmail.com,9920773284,https://www.instagram.com/igvibgyor/?hl=en,https://www.facebook.com/infovibgyor/,http://www.infovibgyor.com/
Weddings by Pratham Sharma,Dehradun,No Reviews,Photo + Video,"1,20,000",per day,None,None,None,https://www.instagram.com/prathamweddingsandevents/,https://d.facebook.com/weddingsbyprathamsharma/services/?ref=page_internal&mt_nav=0,None
Glamour Studio,Dehradun,No Reviews,Photo + Video,"50,000",per day,None,None,8849193770,https://www.instagram.com/era_the_glamourstudio/?hl=en,https://www.facebook.com/The-glamour-studios-114514443736926/?ref=py_c,None
J.K. Studio,Dehradun,No Reviews,Photo + Video,"52,000",per day,None,jitendersonkar@gmail.com,9811331155,https://www.instagram.com/jkstudios/?hl=en,https://www.facebook.com/JKstudiodelhi/,http://www.jkstudio.in/
Unique Photo Art,Dehradun,No Reviews,Photo + Video,"26,500",per day,None,None,None,None,None,None
Anil Digital Photography,Rajpur Road,No Reviews,Photo + Video,"50,000",per day,None,None,9971871224,None,https://www.facebook.com/Anil-digital-photography-1090648171091728/,None
STUDIO RAM,Dehradun,No Reviews,Photo + Video,"35,000",per day,None,studioramarchitects@gmail.com,8508027809,https://www.instagram.com/studioram/?hl=en,https://www.facebook.com/studioramarch/,None
Moments Unplugged,Khurbura Mohalla,No Reviews,Photo + Video,"60,000",per day,None,momentsunplugged@gmail.com,9760335611,https://www.instagram.com/moments_unplugged_/?hl=en,https://www.facebook.com/momentsunplugged/,http://momentsunplugged.com/
Brothers Studio Dehradun,Dehradun,No Reviews,Photo + Video,"20,000",per day,None,ajaybarwan328@gmail.com,9897799627,None,https://www.facebook.com/pages/category/Local-Business/Brothers-Studio-Dehradun-424763631226172/,None
Spotlight,Connaught Place,No Reviews,Photo + Video,"36,000",per day,None,None,None,None,None,None
Tillstar Entertainment,Dehradun,No Reviews,Photo + Video,"80,000",per day,None,mail.tillstar@gmail.com,8439393632,https://www.instagram.com/tillstarofficial/?hl=en,https://www.facebook.com/Tillstarofficial/,http://www.tillstar.in/
The Memory Creators,Dehradun,No Reviews,Photo + Video,"50,000",per day,None,info@thememorycreators.co.uk,None,https://www.instagram.com/thememorycreators2017/?hl=en,https://www.facebook.com/thememorycreators/,http://Www.thememorycreators.co.uk/
Saurav kaintura Photography,Kishanpur,No Reviews,Photo + Video,"45,000",per day,None,None,8909090322,https://www.instagram.com/saurav.kaintura.photography/,https://www.facebook.com/Saurav-kaintura-Photography-1522963594608225/,http://kainturastardust.photography.com/
Shri Ram Wedding Photography,Dehradun,No Reviews,Photo + Video,"60,000",per day,None,shriramphotos.npuri@gmail.com,9828166771,None,https://www.facebook.com/ShriRamStudio/,None
Maadhyam Photography,Dehradun,No Reviews,Photo + Video,"60,000",per day,None,maadhyamphotography@gmail.com,9410122837,None,https://www.facebook.com/maadhyamphotography/,http://www.maadhyamphotography.com/
Precious Moments,Doiwala,No Reviews,Photo + Video,"60,000",per day,None,None,None,None,None,None
Rahul Sunehra Photography,Ajabpur Kalan,No Reviews,Photo + Video,"32,000",per day,None,rahul.kumar18@hotmail.com,None,https://www.instagram.com/lifeofphotographer1/,https://www.facebook.com/Rahul-Sunehra-photography-612456012146786/,http://www.lifeofphotographer.com/
Pratibimb by Prabhu Pande,3.8,Dehradun,5 reviews,Photo + Video,"60,000",per day,None,None,None,https://m.facebook.com/prabhufotography,None
Uttarakhand Film Production Studio,Dehradun,No Reviews,Photo + Video,"45,000",per day,None,manishsinghrana.ukfp@gmail.com,7906384646,None,https://www.facebook.com/STUDIOUKFP/,https://www.youtube.com/channel/UC1CDkdnaZE2C4WeUR25mMTA
The Mirza Brothers,Rajpur Road,No Reviews,Photo + Video,"35,000",per day,None,emailthemirzabrothers@gmail.com,8755944757,None,https://www.facebook.com/Themirzabrothers/,http://themirzabrothersphotography.com/
Monal Productions,2.5,Rajpur Road,1 review,Photo + Video,"50,000",per day,By @cinematicronnie and @debugabriyano,7428054156,https://www.instagram.com/monalproductions/,https://www.facebook.com/RonnieandDebu/,None
Pramod Haldiya Photography,Chironwali,No Reviews,Photo + Video,"35,000",per day,None,None,8958739500,https://www.instagram.com/pramodmaurya1989/?hl=en,https://www.facebook.com/pramodphotogallary/,None
Doon Cine Arts - DCA,Ajabpur Kalan,No Reviews,Photo + Video,"90,000",per day,None,dooncinearts@gmail.com,8869803385,https://www.instagram.com/dooncineartsdca/?hl=en,https://www.facebook.com/dooncinearts/,http://bit.ly/1SeFrKw
Emotion Diaries,Prem Nagar,No Reviews,Photo + Video,"45,000",per day,None,emotiondiaries07@gmail.com,9634554680,None,https://www.facebook.com/emotiondiaries/,None
PixPro,Dehradun,No Reviews,Photo + Video,"1,20,000",per day,None,None,None,None,None,None
Krishna Dhyani Photography,Dehradun,No Reviews,Photo + Video,"1,00,000",per day,None,mail@dhaaiaakhar.com,9654598574,https://www.instagram.com/dhaaiaakhar/?hl=en,https://www.facebook.com/dhaaiaakhar/,http://www.dhaaiaakhar.com/
Sameer Photography,Dehradun,No Reviews,Photo + Video,"35,000",per day,None,None,None,https://www.instagram.com/sameerphotography25/?hl=en,https://www.facebook.com/Sameer-photography-2284530724995853/,http://samirphotography.in/
Plunex Films and Media,Dehradun,No Reviews,Photo + Video,"60,000",per day,None,plunexfilms@gmail.com,9410922313,https://www.instagram.com/plunexfilms/?hl=en,https://www.facebook.com/plunexfilms/,http://www.plunex.com/
Pixelpaper,Majra,No Reviews,Photo + Video,"25,000",per day,None,info@pixelpaper.co.in,9997084674,https://www.instagram.com/pxlpaper/?hl=en,https://www.facebook.com/pixpaper/,http://www.pixelpaper.co.in/
Greywolf Media,Dehradun,No Reviews,Photo + Video,"1,30,000",per day,None,rohanrawat2412@gmail.com,8077719493,None,https://www.facebook.com/mediagreywolf/,None
Colored Leaf Photography,Dehradun,No Reviews,Photo + Video,"1,00,000",per day,None,None,9719005759,None,https://www.facebook.com/coloredleafphotography/,None
Rupesh Rajput Photography,Aamwala,No Reviews,Photo + Video,"72,000",per day,None,None,None,https://www.instagram.com/itsrupeshrajput/?hl=en,https://www.facebook.com/RupeshRajputPhotography/likes,None
G&S Studio Basela,Dehradun,No Reviews,Photo + Video,"30,000",per day,None,None,None,None,None,None
Geetanjali Arts Digital Studio,Dehradun,No Reviews,Photo + Video,"75,000",per day,None,prgeetanjali@gmail.com,7500067776,None,https://www.facebook.com/GeetanjaliArtsDigitalStudio/,None
Sachin Photography,1.6,Dehradun,4 reviews,Photo + Video,"40,000",per day,sachinkumarphotography@gmail.com,9967897774,https://www.instagram.com/canon_clickzzz/?hl=en,https://www.facebook.com/sachinkumarphotography/,None
Praveen Sajwan Photography,2.8,Balawala,2 reviews,Photo + Video,"35,000",per day,p.sajwan04@gmail.com,7906256484,None,https://www.facebook.com/learnwithpraveen/,http://praveensajwan.com/
Tiwari Photo Studio,Race Course,No Reviews,Photo + Video,"50,000",per day,None,None,9719242125,None,https://www.facebook.com/deepaktiwari6472/,None
Shubham Chaudhary Photography,Dehradun,No Reviews,Photo + Video,"40,000",per day,None,shubhamchaudharyphotography@gmail.com,9528233319,https://www.instagram.com/shubham_chaudhary_official/?hl=en,https://www.facebook.com/Shubhamphotoartwork/,None
Fotu Botu,Dehradun,No Reviews,Photo + Video,"45,000",per day,None,None,None,None,https://www.facebook.com/pages/category/Photography-Videography/Fotu-botu-114223830329499/posts/,None
Rohan Studio,Dehradun,No Reviews,Photo + Video,"50,000",per day,None,None,112252433,https://www.instagram.com/rohan.studio/?hl=en,https://www.facebook.com/pages/category/Advertising-Agency/Rohan-Studio-693568610838690/,None
I am Arshad Khan Photography,Dehradun,No Reviews,Photo + Video,"55,000",per day,None,None,None,https://www.instagram.com/arshadchaiwala.insta/?hl=en,https://m.facebook.com/Arshad-Khan-251301678605285/,None
Geeta Studio,Dehradun,No Reviews,Photo + Video,"60,000",per day,None,None,9303510656,https://www.instagram.com/geeta_studio/?hl=en,https://www.facebook.com/pages/category/Photographer/Geeta-Studio-Photography-2013410225590541/,http://www.geetastudiophotographykharoa/
Nandini Digital Studio,Dehradun,No Reviews,Photo + Video,"55,000",per day,None,ak45photography@gmail.com,8123165105,None,https://www.facebook.com/AbhiAk45/,None
Ravi's Viewfinder,Dehradun,No Reviews,Photo + Video,"45,000",per day,None,None,None,https://www.instagram.com/ravi_arora/,https://www.facebook.com/RViewfinder/,None
Neeraj Yadav Photography,0.5,Dehradun,1 review,Photo + Video,"80,000",per day,None,7568906420,https://www.instagram.com/neerajny26/?hl=en,https://www.facebook.com/Neeraj-YadavPhotography-364738140375570/,None
Studio 18 Rakesh Thapa's Studio,Doiwala,No Reviews,Photo + Video,"27,000",per day,None,None,None,None,https://www.facebook.com/pages/category/Photographer/Studio18-Rakesh-Thapa-1667275396856868/,None
Mela Ram & Sons,Connaught Place,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,None,None
Vinayak Creations Photography,Dehradun,No Reviews,Photo + Video,"50,000",per day,None,None,8971144072,https://www.instagram.com/thevinayakcreations/?hl=en,https://www.facebook.com/pages/category/Photography-Videography/Vinayak-Creation-115163359884289/,None
Amit Thakur Photography,Dehradun,No Reviews,Photo + Video,"35,000",per day,None,None,None,https://www.instagram.com/amit_thakur_photography__/?hl=en,None,None
Hargun Photography,Chironwali,No Reviews,Photo + Video,"75,000",per day,None,monorays1@gmail.com,6396884850,https://www.instagram.com/_.anshu_.hargun/,https://www.facebook.com/iso100.in/,http://www.iso100.in/
Payal's Click,Dharampur,No Reviews,Photo + Video,"60,000",per day,None,None,None,https://www.instagram.com/payalsclick/?hl=en,https://www.facebook.com/payalsclick/,http://www.payalsclick.com/
Weddings By Insidee,Dehradun,No Reviews,Photo + Video,"80,000",per day,None,info@insideweddings.com,+1 323-373-3360,https://www.instagram.com/insideweddings/?hl=en,https://www.facebook.com/InsideWeddings/,InsideWeddings.com and Inside Weddings magazine takes readers inside real weddings and inspires them to create the one-of-a-kind wedding of their drea… See More
Sunshine Photography,Rajpur Road,No Reviews,Photo + Video,"1,00,000",per day,None,ainedeery@gmail.com,None,None,https://www.facebook.com/sunshinephotography.co/,None
Prism Eye Productions,Prem Nagar,No Reviews,Photo + Video,"65,000",per day,None,prismeyeproductions7@gmail.com,8445959509,None,https://www.facebook.com/Prismeyeproductions/,https://www.youtube.com/channel/UCqQhGs6Pzu6R6uj_gDSRgLw
Raj Dhiman Photography,Dharampur,No Reviews,Photo + Video,"1,20,000",per day,None,ravidhiman1996@gmail.com,9690921819,https://www.instagram.com/rajdhimanphotography/?hl=en,https://www.facebook.com/rajdhimanphotography/,None
Sukhmani Photography,Dehradun,No Reviews,Photo + Video,"35,000",per day,None,info@sukhmaniphotography.com,9997911689,https://www.instagram.com/photographysukhmani/,https://www.facebook.com/sukhmaniphotography/,http://www.sukhmaniphotography.com/
RJ Photography,Aamwala,No Reviews,Photo + Video,"35,000",per day,None,None,7384666941,None,https://www.facebook.com/rjduttaphotography/,https://www.youtube.com/channel/UC2PpXNFpCVllCn5gB8INMdA
Aasha Studio,Kishanpur,No Reviews,Photo + Video,"50,000",per day,None,None,9925540420,None,https://www.facebook.com/imran.malik420/,http://en.wikipedia.org/wiki/Makhdoom_Ali_Mahimi
Shaili Production,Prem Nagar,No Reviews,Photo + Video,"60,000",per day,None,None,None,None,None,None
Golden Era Studio,Dehradun,No Reviews,Photo + Video,"60,000",per day,None,None,None,None,None,None
