Photography,Rating,Location,Reviews,Price Per Day,Usefull,per day,Email_id,Contact,Instagram Link,Facebook Link,Website Link
Shoaib Photography,5,Rakabganj,2 reviews,Photo + Video,"70,000",per day,None,Call me +919772600697,https://www.instagram.com/shoaibphotography_/?hl=en,https://www.facebook.com/Shoaibmodelingphotography/,None
Dirend Kain Photography,5,Sadar Bazar,1 review,Photo + Video,"35,000",per day,dirend16@gmail.com,7500410919,https://www.instagram.com/direndkainphotography/,https://www.facebook.com/direndkainphotography/,https://www.instagram.com/direndkainphotography
Arpan Bhargava Cine Productions,5,Shahganj,6 reviews,Photo + Video,"1,00,000",per day,arpanbhargava80@gmail.com,9897434444,None,https://www.facebook.com/arpanbhargavacineproductions/,http://arpanbhargavaphotography.com/
Shiva Art Studio,5,Agra,8 reviews,Photo + Video,"45,000",per day,None,None,https://www.instagram.com/shivaartstudio/?hl=en,https://m.facebook.com/shivaartstudio/photos/?ref=page_internal&mt_nav=0,None
Creative Wedding Movie,5,Rakabganj,1 review,Photo + Video,"55,000",per day,creativeweddingmovi@gmail.com,9917880033,None,https://www.facebook.com/pages/category/Photography-Videography/Creative-Wedding-Movie-107752840579735/,http://www.creativeweddingmovie.com/
Veer Gurjar Studios,5,Sikandra,10 reviews,Photo + Video,"65,000",per day,None,7983834905,None,https://www.facebook.com/VeerGurjarStudios/,None
Candid Photography Lucky Film's,4.9,Rakabganj,12 reviews,Photo + Video,"40,000",per day,l.singh0009@gmail.com,9389939751,https://www.instagram.com/lucky_film_idar/?hl=en,https://www.facebook.com/luckyfilms1986/,None
Filmphic Productions,5,Sikandra,8 reviews,Photo + Video,"50,000",per day,filmphic@gmail.com,8755753358,https://www.instagram.com/filmphic_productions/,https://www.facebook.com/Filmphic/,http://www.filmphic.com/
Wedlock Productions,5,Civil Lines,7 reviews,Photo + Video,"75,000",per day,None,9997455449,https://www.instagram.com/wedlockphotographyofficial/?hl=en,https://www.facebook.com/wedlockProductions/,http://www.wedlockproductions.in/
Photo Production,4.8,Agra,6 reviews,Photo + Video,"55,000",per day,None,None,https://www.instagram.com/pphprahran/?hl=en,None,None
Kuldeep Digital Photo Studio,4.5,Agra,1 review,Photo + Video,"35,000",per day,None,8126911132,None,https://www.facebook.com/kdpsagra/,None
Studio Next,5,Civil Lines,4 reviews,Photo + Video,"80,000",per day,None,None,https://www.instagram.com/spnstudionext/?hl=en,https://www.facebook.com/SPNStudioNext/,None
Rishi Singh Photography,5,Lohamandi,14 reviews,Photo + Video,"60,000",per day,rimpyrishi7373@gmail.com,Phone no.- +918728075713,https://www.instagram.com/official_rishi_singh_/,https://www.facebook.com/Rishisinghphotography/,None
Friend's Video,4.8,Civil Lines,6 reviews,Photo + Video,"30,000",per day,None,None,None,None,None
Rathi Studio,4.7,Trans Yamuna Colony,6 reviews,Photo + Video,"40,000",per day,None,None,https://www.instagram.com/rathistudio/?hl=en,https://www.facebook.com/rathistudiochennai/,http://www.rathistudio.com/
Yash Digital Studio,5,Tajganj,1 review,Photo + Video,"55,000",per day,ydstudio55@gmail.com,9929302045,https://www.instagram.com/yash_digital_studio__/,https://www.facebook.com/pages/category/Movie---Music-Store/Yash-digital-studio-870470843082031/,None
SSD Studio,5,Kamla Nagar,1 review,Photo + Video,"40,000",per day,ssdstudioagra11@gmail.com,9760382680,None,https://www.facebook.com/SSDStudioAgra/,http://ssdstudio.in/
Manish Official Photography,4.5,Trans Yamuna Colony,1 review,Photo + Video,"60,000",per day,manishphotography88@gmail.com,9718534188,https://www.instagram.com/manishofficialphotography/?hl=en,https://www.facebook.com/manishphotograph/,None
Rudrapixles,5,Agra,6 reviews,Photo + Video,"45,000",per day,None,None,https://www.instagram.com/rudrapixles2/,https://www.facebook.com/pages/category/Album/Rudrapixles-Photography-108298360944613/,None
Jatin Mittal Photography,5,Trans Yamuna Colony,5 reviews,Photo + Video,"60,000",per day,None,None,https://www.instagram.com/jatinmittalphotography.com_/,https://www.facebook.com/jatin.mittal.756412,None
R.K. Studio & Movies,5,Civil Lines,1 review,Photo + Video,"35,000",per day,None,None,None,None,None
Shoot My Wedding,5,Rakabganj,6 reviews,Photo + Video,"75,000",per day,None,None,None,None,None
Cinestory Wedding Films,5,Trans Yamuna Colony,1 review,Photo + Video,"60,000",per day,cinestory92@gmail.com,9210017426,None,https://www.facebook.com/pages/category/Photography-Videography/Cine-story-wedding-films-113456236980630/,None
PicsAura Studio,4.9,Kamla Nagar,15 reviews,Photo + Video,"60,000",per day,picsaurastudio@gmail.com,9690599112,None,https://www.facebook.com/picsaura/,http://www.picsaura.com/
Rishab Video Vision,5,Rakabganj,1 review,Photo + Video,"47,000",per day,sanjayroligupta@gmail.com,9319206149,None,https://www.facebook.com/pages/category/Product-Service/Rishab-Video-Vision-106826264061052/,None
Ashu Sharma Photography,4.8,Civil Lines,2 reviews,Photo + Video,"60,000",per day,None,8979560847,https://www.instagram.com/sharmaashu438/,https://www.facebook.com/Ashu-Sharma-Photography-As-Sh-627597463978079/,http://www.ashusharmaphotography.com/
Bantu Sharma Photography,4,Civil Lines,1 review,Photo + Video,"28,000",per day,None,9319084249,https://www.instagram.com/bantu.sharma.73157/,https://www.facebook.com/BantuSharmaPhotographyAgra/,None
Kalash Photography,4.8,Fatehabad Road,3 reviews,Photo + Video,"24,500",per day,kalashphotography@gmail.com,7248464746,None,https://www.facebook.com/kalashphotography/,None
Abhinav Agarwal Photography,4.9,Agra,13 reviews,Photo + Video,"50,000",per day,None,9873177803,https://www.instagram.com/abhinav.agarwal.photography/,https://www.facebook.com/Abhinav.Photography/,None
Aamir Husain Photography,5,Rakabganj,4 reviews,Photo + Video,"50,000",per day,syedamir@udel.edu,None,https://www.instagram.com/amirhussain_007/?hl=en,https://www.facebook.com/pages/category/Photographer/Amir-Hussain-Photography-110035393663991/,None
Prince Chopra Photography,5,Agra,6 reviews,Photo + Video,"25,000",per day,prince.chopra21@gmail.com,9368687905,https://www.instagram.com/princhopra/?hl=en,https://www.facebook.com/photostudioinagra/,http://www.princechopraphotography.com/
Amayra Photography,5,Kamla Nagar,1 review,Photo + Video,"45,000",per day,None,None,https://www.instagram.com/amayraphotography/,https://m.facebook.com/Amayra-photography-100868091330238/,None
Rana Digital Studio,5,Khandari,3 reviews,Photo + Video,"25,000",per day,None,None,https://www.instagram.com/rana_photography_jaitaran/,https://www.facebook.com/pages/category/Photographer/Rana-Digital-Studio-222256268248906/,None
Pk Photo Studio Candid Wedding Photography,5,Kamla Nagar,1 review,Photo + Video,"70,000",per day,None,Call/WhatsApp at +91-9897563560,None,https://www.facebook.com/premkishan02101978/,None
Perfect Pixels Photography,4.7,Agra,17 reviews,Photo + Video,"30,000",per day,letstalk@3plens.com,9555955543,https://www.instagram.com/3plens/?hl=en,https://www.facebook.com/Letstalk3p/,http://www.3plens.com/
Boby Photography,5,Sadar Bazar,2 reviews,Photo Package,"15,000",per day,None,None,https://www.instagram.com/bobbyjoshii/?hl=en,https://www.facebook.com/bobbyjoshii/,None
A One Photography,5,Shahganj,2 reviews,Photo + Video,"40,000",per day,aonephotography89@gmail.com,9924098142,None,https://www.facebook.com/aonephotography89/,None
Ashu Photography,Civil Lines,No Reviews,Photo + Video,"80,000",per day,None,None,9393017176,https://www.instagram.com/photography___showcase/?hl=en,https://www.facebook.com/ASHU-Photography-476234652519342/,None
Nice Wedding,4.3,Agra,5 reviews,On Request,None,None,info@nicecards.co.in,8800686563,None,https://www.facebook.com/Niceweddingcardsdelhi/,http://niceweddingcard.com/
Aperture Studio,Sadar Bazar,No Reviews,Photo + Video,"26,000",per day,None,aperturestudiophotography@gmail.com,+1 240-920-9282,https://www.instagram.com/aperture___studio/?hl=en,https://www.facebook.com/aperturestudio/,http://www.aperturestudio.pixieset.com/
SB Digital Studio,Trans Yamuna Colony,No Reviews,Photo + Video,"40,000",per day,None,None,9903030660,https://www.instagram.com/sbdigitalstudioajri/?hl=en,https://www.facebook.com/pages/category/Music-Video/Sbdigital-studio-852743201743987/,https://www.youtube.com/channel/UC9gw3iTsmhoGnSSkWpwvt3Q/videos?disable_polymer=1
Arcelor Color Lab,3.8,Tajganj,5 reviews,Photo + Video,"60,000",per day,arcelorstudio2012@gmail.com,9837502993,None,https://www.facebook.com/arcelorphotography/,www.… See More
AJ Films,Fatehabad Road,No Reviews,Photo + Video,"25,000",per day,None,ajfilmsindia@gmail.com,None,https://www.instagram.com/ajfilms/?hl=en,https://www.facebook.com/ajfilmsindia/,http://ajfilms.in/wedding/
Krishna Photo Studio,Sadar Bazar,No Reviews,Photo + Video,"40,000",per day,None,None,8109094218,None,https://www.facebook.com/krishnaphotostudio09/,http://krishnaphotostudio.in/
Raj Photography,Sadar Bazar,No Reviews,Photo + Video,"1,00,000",per day,None,rajphoto2008@gmail.com,9879974540,https://www.instagram.com/raj__photography/?hl=en,https://www.facebook.com/pages/category/Photographer/Raj-Photography-1669027076666878/,None
Manjeet Photography,4.5,Agra,1 review,Photo + Video,"30,000",per day,None,9876813274,https://www.instagram.com/fitmanjeet/?hl=en,https://www.facebook.com/StudioManjeet/,None
Stylista Studioz,Shahganj,No Reviews,Photo + Video,"42,000",per day,None,stylistastudioz@gmail.com,8533923256,None,https://www.facebook.com/Stylistastudioz/,None
Devpreet Photo Studio,Kamla Nagar,No Reviews,Photo Package,"28,000",per day,None,None,None,None,None,None
Bharat Photo Studio,Agra,No Reviews,Photo + Video,"60,000",per day,None,None,None,https://www.instagram.com/bharat_photo_studio_/,https://www.facebook.com/pages/category/Shopping---Retail/Bharat-photo-studio-105765691198638/,None
Arun Photo Service,Shahganj,No Reviews,Photo + Video,"65,000",per day,None,None,9842411204,None,https://www.facebook.com/arunstudio204/,http://www.nandhastudio.com/
Mohini Digital Photo Studio,Agra,No Reviews,Photo + Video,"40,000",per day,None,None,None,None,None,None
Natraj Studio Photography,Agra,No Reviews,Photo + Video,"40,000",per day,None,None,9893671625,https://www.instagram.com/natrajstudio/?hl=en,https://www.facebook.com/pages/category/Photographer/Natraj-digital-studio-1494497174190175/,None
Khushi Studio,Shahganj,No Reviews,Photo + Video,"23,000",per day,None,worldfilmskhushi@gmail.com,None,None,https://www.facebook.com/kushifilmsofficial/,https://www.youtube.com/channel/UCn7EWxzVUNzUifqUrS3_iMw
Goyal Video Vision,Civil Lines,No Reviews,Photo + Video,"50,000",per day,None,goyalvideovision@gmail.com,9258572100,None,https://www.facebook.com/goyalvideovision/,http://www.goyalvideovision.com/
Nainy Studio,Agra,No Reviews,Photo + Video,"28,000",per day,None,nainystudio1992@gmail.com,9837157489,None,https://www.facebook.com/nainystudio1992/posts,None
Manoranjan Video Palace,Agra,No Reviews,Photo + Video,"35,000",per day,None,None,9837167221,None,https://www.facebook.com/pages/category/Local-Business/Manoranjan-Video-Palace-328471700677730/,None
Taj Framers,Sadar Bazar,No Reviews,Photo + Video,"90,000",per day,None,tajframers@gmail.com,None,https://www.instagram.com/tajframers/?hl=en,https://www.facebook.com/tajframers/,https://www.youtube.com/channel/UC6E95KMVNRH2PNu5fV_MUzQ
Sanjeev Photography,Gwalior Road,No Reviews,Photo + Video,"60,000",per day,None,sanju_rox@yahoo.com,9989956493,https://www.instagram.com/sanjeev.kumar.photography/?hl=en,https://www.facebook.com/sanjeevkumarbir/,www.sanjeevkumarphotography.com
Ankit Photography,Agra,No Reviews,Photo + Video,"30,000",per day,None,ankitkhadse.ak20@gmail.com,7219105311,https://www.instagram.com/ankitgovind/?hl=en,https://www.facebook.com/Ankitphotography5785/,None
Picture Junction Films & Production,Civil Lines,No Reviews,Photo + Video,"45,000",per day,None,picturejunctionfilms@gmail.com,9084991947,None,https://www.facebook.com/PictureJunction/,http://Picturejunction.in/
Khatris Photoworks,Civil Lines,No Reviews,Photo + Video,"45,000",per day,None,None,None,None,None,None
Diamond Event and Wedding,Khandari,No Reviews,Photo + Video,"50,000",per day,None,info@diamondevents.gr,None,https://www.instagram.com/diamond.eventplanner/?hl=en,https://www.facebook.com/diamondevents.greece/,None
Fashion Digital Photo Studio,Agra,No Reviews,Photo + Video,"40,000",per day,None,None,9219535466,None,https://www.facebook.com/Fashion-digital-photo-studio-374141722749138/,None
Deepak Video,Civil Lines,No Reviews,Photo + Video,"32,000",per day,None,None,None,https://www.instagram.com/deepaktulsyan/?hl=en,None,None
Honey Photography,Shahganj,No Reviews,Photo + Video,"45,000",per day,None,None,None,None,None,None
Photography by Neet Kashyap,Agra,No Reviews,Photo Package,"15,000",per day,None,sachinkashyap.k.k.h@gmail.com,9897833888,https://www.instagram.com/photography_by_neet_kashyap/?hl=en,https://www.facebook.com/Photographybyneetkashyap/,None
Lamhe Video,Sikandra,No Reviews,Photo + Video,"55,000",per day,None,None,None,None,https://www.facebook.com/yrf/videos/scene-main-tumse-mohabbat-karta-hoon-lamhe-anil-kapoor-sridevi/532146900713504/,None
Crystal Video,Agra,No Reviews,Photo + Video,"42,000",per day,None,None,None,None,None,None
Manish Photography,Agra Cantt,No Reviews,Photo + Video,"32,000",per day,None,manishphotography88@gmail.com,9718534188,https://www.instagram.com/manishphotography93/?hl=en,https://www.facebook.com/manishphotograph/,None
Gaurav Photography,Civil Lines,No Reviews,Photo + Video,"50,000",per day,None,None,9569068029,https://www.instagram.com/shishir_gaurav/?hl=en,https://www.facebook.com/gauravstudio90/,None
BILLA Digital Studio,Agra,No Reviews,Photo + Video,"25,000",per day,None,None,None,https://www.instagram.com/billastudiokalabakra/?hl=en,https://www.facebook.com/pages/category/Photographer/Billa-digital-studio-adampur-mob-9815544592-133509600649030/,None
Rajendra Video,Civil Lines,No Reviews,Photo + Video,"60,000",per day,None,None,None,None,None,None
Kalpana Studio,Agra,No Reviews,Photo Package,"16,000",per day,None,None,9376303638,None,https://www.facebook.com/pages/category/Photographer/Kalpana-Studio-384600511982981/,None
Amardeep Photography,Sadar Bazar,No Reviews,Photo + Video,"21,000",per day,None,None,|| WEDDING || PORTFOLIO || CONCEPT PHOTOGRAPHY || KIDS PORTFOLIO CONTACT - AMARDEEP SINGH DHILLON PH +91-9996463858,https://www.instagram.com/amardeepsinghranghar/?hl=en,https://www.facebook.com/Amardeep-Singh-Photography-246954748673010/,http://vertexstudioynr.blogspot.in/
Shyam Studio,Agra,No Reviews,Photo + Video,"40,000",per day,None,None,9414215005,None,https://www.facebook.com/shyamstudioalwar/,http://www.shyamstudio.com/
Sunil Arora Shoots,Shahganj,No Reviews,Photo + Video,"20,000",per day,None,None,None,https://www.instagram.com/thearorastudio/,https://www.facebook.com/profile.php?id=100039989656944,None
Aryan Photo Studio,Agra Cantt,No Reviews,Photo + Video,"65,000",per day,None,"https://www.google.co.in/maps/place/Aryan+Digital+Photo+Studio/@18.69161,74.137086,15z/data=!4m5!3m4!1s0x0:0x3026492ac7ff1456!8m2!3d18.69161!4d74.137086",9762459698,https://www.instagram.com/studioaryanphoto/,https://www.facebook.com/pages/category/Local-Business/Aryan-photo-studio-269529606743438/,None
U Like Photography,Agra,No Reviews,Photo + Video,"55,000",per day,None,kc.rajpoot@gmail.com,8077557819,https://www.instagram.com/u_like_photography/,https://www.facebook.com/U-Like-Photography-1219504664743841/,None
Tiwari Photo Service,Agra Cantt,No Reviews,Photo + Video,"20,000",per day,None,None,9319677552,None,https://www.facebook.com/pages/category/Photographer/Tiwari-PHOTO-Service-226432537527084/,None
S K Studio,Sikandra,No Reviews,Photo + Video,"43,000",per day,None,Sell @skstudioofficial,None,https://www.instagram.com/skstudio__/?hl=en,https://www.facebook.com/skstudiofficial/,http://www.youtube.com/c/sanjeevg
Krishna Studio,Khandari,No Reviews,Photo + Video,"80,000",per day,None,None,85338533,None,https://www.facebook.com/pages/category/Photographer/Krishna-studio-637283023367629/,None
K D Photo Point,Tajganj,No Reviews,Photo + Video,"60,000",per day,None,None,None,None,None,None
DK Studio,Tajganj,No Reviews,Photo + Video,"24,000",per day,None,kenan93nadar@gmail.com,None,None,https://www.facebook.com/dkstudio9/,None
Alina Photo Shoot,Agra,No Reviews,Photo + Video,"50,000",per day,None,None,6396015297,https://www.instagram.com/neysa_alina/?hl=en,https://www.facebook.com/pages/category/Business-Service/Alina-Photo-Shoot-816336712055972/,None
Sonu Photo Studio,Kamla Nagar,No Reviews,Photo + Video,"42,000",per day,None,None,9910836779,None,https://www.facebook.com/sonuphotos9/,http://www.sonustudio.in/
Fine Art Studio,Civil Lines,No Reviews,Photo + Video,"48,000",per day,None,None,9099437129,None,https://www.facebook.com/artclassesinvadodara/,http://www.manalishroff.com/
Wedclick Photo Studio,Shahganj,No Reviews,Photo + Video,"23,000",per day,None,None,8923720587,None,https://www.facebook.com/pages/category/Photography-Videography/Wedclick-Photo-Studio-106929420691393/,None
Choudry Digital Studio,Shahganj,No Reviews,Photo + Video,"30,000",per day,None,None,9690542026,None,https://www.facebook.com/pages/category/Photography-Videography/Choudry-digital-studio-107629180679797/,None
Priya Lall Photo Studio,4.1,Rakabganj,4 reviews,Photo + Video,"40,000",per day,priyalalstudio@gmail.com,9412543573,None,https://www.facebook.com/priyalallphotostudio/,https://instagram.com/priyalallphotostudio?igshid=x9yfa437vgsg
Mamta Studio,Lohamandi,No Reviews,Photo + Video,"50,000",per day,None,mamtastudiosgnr@gmail.com,9649644441,https://www.instagram.com/mamtastudiophotography/?hl=en,https://www.facebook.com/weddingphotographyall/,http://www.mamtastudio.com/
Dhawan Photography,Sikandra,No Reviews,Photo + Video,"65,000",per day,None,None,None,https://www.instagram.com/dhawan_photography/?hl=en,https://www.facebook.com/Dhawan-Photography-1578474709090668/,None
Om Studio,Shahganj,No Reviews,Photo + Video,"80,000",per day,None,studioom85@gmail.com,9925367535,None,https://www.facebook.com/Studio-OM-419805371426407/?ref=py_c,None
Pal Studio,Khandari,No Reviews,Photo + Video,"65,000",per day,None,studiopal2017.amd@gmail.com,9998062514,https://www.instagram.com/palstudio_/?hl=en,https://www.facebook.com/pages/category/Business-Service/PAL-Studio-By-Ankit-Patel-1407567459325691/,None
Raj Studio & Mixing Center,Tajganj,No Reviews,Photo + Video,"75,000",per day,None,rajstudio4043@gmail.com,7874644043,None,https://www.facebook.com/Yogesh7874/,None
N.S. Photo Studio,Kamla Nagar,No Reviews,Photo + Video,"30,000",per day,None,reddynarasimha397@gmail.com,None,https://www.instagram.com/nsphotostudio/?hl=en,https://www.facebook.com/pages/category/Arts---Entertainment/NS-photo-studio-101605431550921/,None
Graff Video,Shahganj,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,None,None
Rahul Photography,3,Agra,1 review,Photo + Video,"30,000",per day,rahulkhatana3949@gmail.com,9999743949,https://www.instagram.com/rahulphotography3949/?hl=en,https://www.facebook.com/rahulphotography3949/,http://www.RahulPhotography.in/
Zero Cool Photography,Kamla Nagar,No Reviews,Photo + Video,"24,000",per day,None,abhiy13@gmail.com,9456022224,https://www.instagram.com/zerocoolrec/?hl=en,https://www.facebook.com/sauravchaudharyphotography,None
Mittal Studio,Agra,No Reviews,Photo + Video,"35,000",per day,None,mittalstudio12@gmail.com,9311442104,https://www.instagram.com/mittalstudioproduction/,https://www.facebook.com/1weddingproduction/posts,http://www.mittalstudio.com/
Akash Kiran Studio,Shahganj,No Reviews,Photo + Video,"29,000",per day,None,st.akashkiran@gmail.com,9837627543,None,https://www.facebook.com/studioakashkiran/,None
Sunny Photo Studio,Sikandra,No Reviews,Photo + Video,"26,000",per day,None,None,9253725512,https://www.instagram.com/_sunny_studio_/?hl=en,https://www.facebook.com/Sunny-Photo-Studio-251883478217616/,None
Bittu Boss Photographers,Agra,No Reviews,Photo + Video,"45,000",per day,None,bittubossphotographers@gmail.com,9412459160,https://www.instagram.com/bittu.boss.77/,https://www.facebook.com/Bittu-Boss-Photographers-Agra-753543704727019/,None
Wedding Highlight,Trans Yamuna Colony,No Reviews,Photo + Video,"26,000",per day,None,None,None,None,None,None
Shadi Events,Fatehabad Road,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,None,None
Ganglas Group Of Entertainment,Agra,No Reviews,Photo + Video,"50,000",per day,None,ganglasgroupofentertainment@gmail.com,9897903585,None,https://www.facebook.com/ganglasgroupofentertainment/,https://www.youtube.com/c/ganglasgroupofentertainments
A.P. Digital Studio,Rakabganj,No Reviews,Photo + Video,"25,000",per day,None,None,None,None,https://www.facebook.com/arunapcreation/,None
Shaed Photography,Lohamandi,No Reviews,Photo + Video,"50,000",per day,None,None,None,None,https://www.facebook.com/pages/category/Photographer/Shared-Photography-100515621315912/,None
Vibrant Shades Productions,Civil Lines,No Reviews,Photo + Video,"46,000",per day,None,vibrantshadespro@gmail.com,7217412061,None,https://www.facebook.com/VibrantShadesPro/,None
S S Photo Studio,Lohamandi,No Reviews,Photo + Video,"65,000",per day,None,None,None,https://www.instagram.com/ss_photo_studio/,https://www.facebook.com/ss.photography.studio/,None
S.K STUDIO,Khandari,No Reviews,Photo + Video,"68,000",per day,None,Sell @skstudioofficial,None,https://www.instagram.com/skstudio__/?hl=en,https://www.facebook.com/skstudiofficial/,http://www.youtube.com/c/sanjeevg
Sonu Clicks,Agra,No Reviews,Photo + Video,"25,000",per day,None,sonuphoto2002@gmail.com,9319806133,https://www.instagram.com/_sonu__clicks_/,https://www.facebook.com/Sonucandidphotographer/,None
Blink Eye Films,Civil Lines,No Reviews,Photo + Video,"50,000",per day,None,info@blinkingeyefilms.com,9654709656,None,https://www.facebook.com/BlinkingEyeFilms/,http://blinkingeyefilms.com/
Mani Video,Shahganj,No Reviews,Photo + Video,"38,000",per day,None,None,None,None,None,None
Sai Art Studio,Khandari,No Reviews,Photo + Video,"70,000",per day,None,None,None,None,https://www.facebook.com/pages/category/Photographer/Sai-art-studio-241767456166236/,None
U.K. Photography,Shahganj,No Reviews,Photo + Video,"30,000",per day,None,None,None,None,None,None
APS Studio,Trans Yamuna Colony,No Reviews,Photo + Video,"30,000",per day,None,rajcelluloid@gmail.com,9844606277,https://www.instagram.com/apsstudio.co.uk/?hl=en,https://www.facebook.com/pages/category/Movie-Television-Studio/APS-Studios-465560203783992/,None
Arora Studio-The Moment Makers,3.1,Agra,13 reviews,Photo + Video,"40,000",per day,None,8923225445,None,https://www.facebook.com/arorasMomentMakers/,http://photographers.canvera.com/north/uttar-pradesh/agra/arora-studio
Rawat Photo Studio,Tajganj,No Reviews,Photo + Video,"50,000",per day,None,devkantrawat@gmil.com,9897609902,None,https://www.facebook.com/pages/category/Business-Center/Rawat-Photo-Studio-127313191286901/,None
Abhay Yadav Photography,Agra Cantt,No Reviews,Photo + Video,"50,000",per day,None,None,None,https://www.instagram.com/abhayyadavsphotography/?hl=en,https://www.facebook.com/abhayyadavphotography/,None
Angel Digital Photo,Shahganj,No Reviews,Photo + Video,"35,000",per day,None,None,8218343489,https://www.instagram.com/angel_digital/?hl=en,https://www.facebook.com/Hardeshrajput64/,None
Photozone Video and Photography,Kamla Nagar,No Reviews,Photo + Video,"65,000",per day,None,None,None,https://www.instagram.com/photozone.in/?hl=en,https://www.facebook.com/photozone.in/videos/ansuman-shivani-the-pre-wedding/1329220990526152/,None
Galaxy Digital Photo,Agra,No Reviews,Photo + Video,"1,25,000",per day,None,None,None,https://www.instagram.com/galaxydigital.live/?hl=en,https://www.facebook.com/galaxyvideo,None
Momentz by Aditya Verma,Sadar Bazar,No Reviews,Photo + Video,"43,000",per day,None,momentzbyadityaverma@gmail.com,8979027472,https://www.instagram.com/momentzbyadityaverma/?hl=en,https://www.facebook.com/momentzbyadityaverma/,None
M.C. Digital Photo Workshop,Lohamandi,No Reviews,Photo + Video,"45,000",per day,None,anruagneerajparashar@gmail.com,9927191096,None,https://www.facebook.com/pages/category/Photographer/Mcdigital-PHOTO-Workshop-289149231416076/,None
Arpan Studio - Photographic Venue,0.8,Agra,2 reviews,Photo + Video,"40,000",per day,arpanst17@gmail.com,9837015048,None,https://www.facebook.com/vinodk17/,None
Drp Studios,Rakabganj,No Reviews,Photo + Video,"50,000",per day,None,None,None,https://www.instagram.com/drpstudios/?hl=en,https://www.facebook.com/drpstudioss/,None
Naresh Studio & Videos Mixing,Sikandra,No Reviews,Photo + Video,"65,000",per day,None,vlnareshbabu@gmail.com,9742204388,None,https://www.facebook.com/nareshiphone/,http://www.studionaresh.com/
Photo World Films,Agra,No Reviews,Photo + Video,"70,000",per day,None,photoworld2002@gmail.com,9359486941,https://www.instagram.com/photoworldfilms/?hl=en,https://www.facebook.com/photoworld2/,https://photoworld2002.wixsite.com/pwfs
Jitu Shrivastava Photography,Kamla Nagar,No Reviews,Photo + Video,"60,000",per day,None,None,None,https://www.instagram.com/jitushrivastava_photographer/?hl=en,https://www.facebook.com/jitu.shrivastava,None
Lifestyle Drone Cemara,Agra Cantt,No Reviews,Photo + Video,"38,000",per day,None,None,None,https://www.instagram.com/dronelifestyle/?hl=en,None,None
Aman Photo Studio,Shahganj,No Reviews,Photo + Video,"60,000",per day,None,None,9855869301,None,https://www.facebook.com/pages/category/Photographer/Studio-Aman-photography-137489143111594/,None
B.K.Digital Studio,Agra,No Reviews,Photo + Video,"50,000",per day,None,None,None,https://www.instagram.com/bharat_prajapat856/?hl=en,https://www.facebook.com/pages/category/Photographer/BK-Digital-Studio-1416425655119855/,None
Krishna Colour Lab & Studio,Trans Yamuna Colony,No Reviews,Photo + Video,"65,000",per day,None,None,None,None,None,None
